source	target
RXRA	SLC20A1
RXRA	HNMT
RXRA	SPATS2L
RXRA	PTPRN
RXRA	CHPF
RXRA	TMEM198
RXRA	TUBB
RXRA	DDAH2
RXRA	CDKN1A
RXRA	FRS3
RXRA	VEGFA
RXRA	TRAF3IP2
RXRA	NDRG2
RXRA	ARHGEF40
RXRA	ZNF219
RXRA	SALL2
RXRA	SAMD4A
RXRA	ZFP36L1
RXRA	IRF2BPL
RXRA	ITPK1
RXRA	TECPR2
RXRA	MTA1
RXRA	DECR1
RXRA	SYBU
RXRA	CHCHD10
RXRA	UPB1
RXRA	GUCD1
RXRA	PDXP
RXRA	PDGFB
RXRA	TOB2
RXRA	MAPK8IP2
RXRA	CDC34
RXRA	BSG
RXRA	WDR18
RXRA	MIDN
RXRA	CIRBP
RXRA	EFNA2
RXRA	REXO1
RXRA	ABHD17A
RXRA	AP3D1
RXRA	HSD11B1L
RXRA	GPR108
RXRA	RAB3D
RXRA	NFIX
RXRA	NACC1
RXRA	IER2
RXRA	DNAJB1
RXRA	NDUFB7
RXRA	NR2F6
RXRA	ABHD8
RXRA	GTPBP3
RXRA	JUND
RXRA	ISYNA1
RXRA	FXYD7
RXRA	TBCB
RXRA	SPINT2
RXRA	YIF1B
RXRA	LGALS4
RXRA	HNRNPL
RXRA	ZC3H4
RXRA	NPR2
RXRA	TMEM8B
RXRA	SLC35D2
RXRA	ABCA1
RXRA	SLC25A25
RXRA	VAV2
RXRA	ANAPC2
RXRA	TPRN
RXRA	TMEM203
RXRA	RNF208
RXRA	TUBB4B
RXRA	NELFB
RXRA	TMTC4
RXRA	DIAPH1
RXRA	F12
RXRA	DBN1
RXRA	KCTD5
RXRA	SRRM2
RXRA	GGA2
RXRA	ZNF646
RXRA	VKORC1
RXRA	ARL2BP
RXRA	SPATA2L
RXRA	VPS9D1
RXRA	NDUFC1
RXRA	SLC25A4
RXRA	SCAMP5
RXRA	EEF1G
RXRA	PPP2R5B
RXRA	RAB1B
RXRA	CD248
RXRA	CDK2AP2
RXRA	MEPCE
RXRA	ABCA7
RXRA	RPL36
RXRA	MAST1
RXRA	FARSA
RXRA	CALR
RXRA	SAMD4B
RXRA	MED29
RXRA	ZFP36
RXRA	RPS16
RXRA	HNRNPUL1
RXRA	GSK3A
RXRA	SAE1
RXRA	NAT14
RXRA	SSC5D
RXRA	ZFYVE27
RXRA	OVCA2
RXRA	GABARAP
RXRA	CTDNEP1
RXRA	RFFL
RXRA	ACBD4
RXRA	FMNL1
RXRA	NARF
RXRA	STX16
RXRA	AGRN
RXRA	PIK3C2B
RXRA	ATN1
RXRA	C12orf57
RXRA	POLE
RXRA	ANKLE2
RXRA	CCND3
RXRA	HSP90AB1
RXRA	ARL8B
RXRA	GSK3B
RXRA	GFM1
RXRA	VAMP8
RXRA	TUBA4A
RXRA	DNAJB2
RXRA	PTMA
RXRA	TBC1D9
RXRA	TUBG2
RXRA	GRB2
RXRA	TNFRSF1A
RXRA	KRT18
RXRA	PITPNM2
RXRA	XRCC6
RXRA	MARVELD1
RXRA	SCD
RXRA	GTF3A
RXRA	TOM1L2
RXRA	GGA3
RXRA	PKD1
RXRA	ZNF205
RXRA	GDE1
RXRA	SEZ6L2
RXRA	ASPHD1
RXRA	CAPZA1
RXRA	NGRN
RXRA	ANO8
RXRA	FXYD5
RXRA	CATSPERG
RXRA	AP2A1
RXRA	ULK1
RXRA	SAR1A
RXRA	RAD23A
RXRA	KLC1
RXRA	CRIP2
RXRG	YES1
RXRG	ARID3B
RXRG	NDRG1
RXRG	PGD
RXRG	LPCAT3
RXRG	GPX4
RXRG	AP3D1
RXRG	HNRNPM
RXRG	ICAM1
RXRG	DNAJB1
RXRG	ABHD8
RXRG	IFI30
RXRG	SLC1A5
RXRG	MYADM
RXRG	MED23
RXRG	AKT1
RXRG	USP3
RXRG	CSK
RXRG	ABHD2
RXRG	IFITM2
RXRG	SLC22A18
RXRG	AHNAK
RXRG	NRXN2
RXRG	PACS1
RXRG	PELI3
RXRG	POLD4
RXRG	ARRB1
RXRG	SIAE
RXRG	RNF144A
RXRG	HPCAL1
RXRG	YPEL5
RXRG	PPP3R1
RXRG	PCBP1
RXRG	TGOLN2
RXRG	CNPPD1
RXRG	CCNI
RXRG	HMGB2
RXRG	ATP6AP1
RXRG	ADAP1
RXRG	BRAT1
RXRG	UPP1
RXRG	UBA7
RXRG	TNFRSF1A
RXRG	PRR13
RXRG	CBX5
RXRG	SUOX
RXRG	ACACB
RXRG	PITPNM2
RXRG	ATP13A2
RXRG	SDHB
RXRG	PNRC2
RXRG	RPS6KA1
RXRG	TRIM46
RXRG	DNTTIP1
RXRG	RBM38
RXRG	HELZ2
RXRG	ZMIZ1
RXRG	FAS
RXRG	ACTA2
RXRG	TRIM8
RXRG	GSTO1
RXRG	SMNDC1
RXRG	DCTN4
RXRG	F12
RXRG	PDLIM7
RXRG	CYB5B
RXRG	ANKRD11
RXRG	GUCD1
RXRG	FAM214B
RXRG	STOM
RXRG	SH2D3C
RXRG	RAP1GAP2
RXRG	SREBF1
RXRG	SPECC1
RXRG	BAHCC1
RXRG	POLR2C
RXRG	ATP2B3
RXRG	RFFL
RXRG	SRCIN1
RXRG	HDAC5
RXRG	ACBD4
RXRG	LRRC59
RXRG	UNK
RXRG	ZNF219
RXRG	TAX1BP1
RXRG	EPDR1
RXRG	STX1A
RXRG	ARL8B
RXRG	SCAP
RXRG	GNAI2
RXRG	TFRC
RXRG	ANKRD46
RXRG	NOL9
RXRG	DNAJC11
RXRG	KIF1B
RXRG	PAFAH2
RXRG	PIGV
RXRG	TMEM222
RXRG	FAM189B
RXRG	WDFY2
RXRG	RPL36
RXRG	PDE4A
RXRG	NDUFB7
RXRG	UBA52
RXRG	ATN1
RXRG	ATG101
RXRG	RPL41
RXRG	UBC
RXRG	DTX4
RXRG	TMEM135
RXRG	UBE4A
RXRG	PRRC2A
RXRG	FRS3
RXRG	HDAC2
RXRG	PAK6
RXRG	NEDD4
RXRG	MAP2K1
RXRG	NGRN
RXRG	IQGAP2
RXRG	DIAPH1
RXRG	NDUFC1
RXRG	SLC25A1
RXRG	UPB1
RXRG	APOL2
RXRG	MICALL1
RXRG	CERK
RXRG	PIM3
RXRG	SDF4
RXRG	B3GALT6
RXRG	ACAP3
RXRG	MXRA8
RXRG	AURKAIP1
RXRG	CCNL2
RXRG	SSU72
RXRG	SKI
RXRG	RERE
RXRG	CLSTN1
RXRG	CTNNBIP1
RXRG	TNFRSF1B
RXRG	MUL1
RXRG	ID3
RXRG	PITHD1
RXRG	HMGCL
RXRG	FUCA1
RXRG	STMN1
RXRG	SLC9A1
RXRG	WDTC1
RXRG	SESN2
RXRG	PTP4A2
RXRG	KHDRBS1
RXRG	HDAC1
RXRG	MARCKSL1
RXRG	BSDC1
RXRG	AK2
RXRG	MAP7D1
RXRG	STK40
RXRG	LSM10
RXRG	PRDX1
RXRG	AKR1A1
RXRG	MAST2
RXRG	TTC39A
RXRG	C1orf52
RXRG	AHCYL1
RXRG	CAPZA1
RXRG	LRIG2
RXRG	PSMB4
RXRG	DENND4B
RXRG	EFNA3
RXRG	THBS3
RXRG	GBA
RXRG	F11R
RXRG	NDUFS2
RXRG	APOA2
RXRG	EIF2D
RXRG	SMYD2
RXRG	ACBD3
RXRG	TOMM20
RXRG	IFITM3
RXRG	PTDSS2
RXRG	CD81
RXRG	OSBPL5
RXRG	APBB1
RXRG	HPX
RXRG	ARFIP2
RXRG	DCHS1
RXRG	SLC35C1
RXRG	UBE2L6
RXRG	CTNND1
RXRG	MRPL16
RXRG	DAGLA
RXRG	FADS1
RXRG	FADS2
RXRG	TMEM179B
RXRG	SLC3A2
RXRG	MARK2
RXRG	OTUB1
RXRG	PRDX5
RXRG	TM7SF2
RXRG	FAU
RXRG	FRMD8
RXRG	FAM89B
RXRG	AP5B1
RXRG	CFL1
RXRG	FIBP
RXRG	BANF1
RXRG	GAL3ST3
RXRG	KLC2
RXRG	CNIH2
RXRG	CD248
RXRG	RHOD
RXRG	ANKRD13D
RXRG	RAD9A
RXRG	C11orf24
RXRG	NUMA1
RXRG	STARD10
RXRG	FCHSD2
RXRG	ARHGEF17
RXRG	RELT
RXRG	UCP2
RXRG	GDPD5
RXRG	TSKU
RXRG	PICALM
RXRG	ALG9
RXRG	RPS25
RXRG	SLC37A4
RXRG	OAF
RXRG	SORL1
RXRG	HSPA8
RXRG	TPT1
RXRG	LMO7
RXRG	EFNB2
RXRG	TUBB
RXRG	DDX39B
RXRG	ATP6V1G2
RXRG	BAG6
RXRG	DDAH2
RXRG	SLC39A7
RXRG	LEMD2
RXRG	HMGA1
RXRG	ANKS1A
RXRG	ZFAND3
RXRG	C6orf226
RXRG	NFKBIE
RXRG	UBE2J1
RXRG	HIVEP2
RXRG	RPS2
RXRG	FLYWCH2
RXRG	IL32
RXRG	DEXI
RXRG	TXNDC11
RXRG	NTAN1
RXRG	EEF2K
RXRG	ZNF689
RXRG	FBRS
RXRG	LONP2
RXRG	COQ9
RXRG	CES2
RXRG	KIAA0895L
RXRG	SLC12A4
RXRG	PLA2G15
RXRG	PRMT7
RXRG	DDX19A
RXRG	ZNRF1
RXRG	KIAA0513
RXRG	PIEZO1
RXRG	APRT
RXRG	SPATA2L
RXRG	VPS9D1
RXRG	ZNF276
RXRG	ZCCHC3
RXRG	FKBP1A
RXRG	C20orf27
RXRG	CENPB
RXRG	MAVS
RXRG	RNF24
RXRG	PRNP
RXRG	GPCPD1
RXRG	HM13
RXRG	NOL4L
RXRG	RPN2
RXRG	ZNF335
RXRG	CDKN2B
RXRG	DCTN3
RXRG	SIGMAR1
RXRG	GALT
RXRG	RUSC2
RXRG	SHC3
RXRG	SEMA4D
RXRG	BICD2
RXRG	RAPGEF1
RXRG	SNAPC4
RXRG	RIOK3
RXRG	ACAA2
RXRG	MLF2
RXRG	GPR162
RXRG	ENO2
RXRG	C12orf57
RXRG	SLC38A2
RXRG	HDAC7
RXRG	CACNB3
RXRG	TUBA1B
RXRG	NCKAP5L
RXRG	ACVR1B
RXRG	NR4A1
RXRG	PCBP2
RXRG	METTL7B
RXRG	GDF11
RXRG	IKZF4
RXRG	DYRK2
RXRG	PHLDA1
RXRG	TXNRD1
RXRG	ISCU
RXRG	CORO1C
RXRG	USP30
RXRG	FAM222A
RXRG	ATXN2
RXRG	VSIG10
RXRG	RPLP0
RXRG	KDM2B
RXRG	SETD1B
RXRG	CLIP1
RXRG	ABCB9
RXRG	SCARB1
RXRG	TFE3
RXRG	BGN
RXRG	FLNA
RXRG	RPL10
RXRG	SRGAP3
RXRG	IQSEC1
RXRG	NR2C2
RXRG	GORASP1
RXRG	TRAK1
RXRG	HIGD1A
RXRG	CYP8B1
RXRG	BSN
RXRG	CAMKV
RXRG	SLC38A3
RXRG	ABHD14B
RXRG	ALAS1
RXRG	TWF2
RXRG	ACOX2
RXRG	PSMD6
RXRG	ZBTB20
RXRG	FSTL1
RXRG	ITGB5
RXRG	RAB7A
RXRG	MRPS22
RXRG	GFM1
RXRG	LPP
RXRG	XXYLT1
RXRG	TNK2
RXRG	BACH1
RXRG	IFNAR1
RXRG	RCAN1
RXRG	TNRC18
RXRG	FBXL18
RXRG	ACTB
RXRG	DAGLB
RXRG	STARD3NL
RXRG	YKT6
RXRG	CAMK2B
RXRG	NSUN5
RXRG	ELN
RXRG	LIMK1
RXRG	SRRM3
RXRG	TAF6
RXRG	COL26A1
RXRG	SYPL1
RXRG	CPED1
RXRG	ZC3HAV1
RXRG	HIPK2
RXRG	FAM131B
RXRG	ZYX
RXRG	REPIN1
RXRG	AGAP3
RXRG	CHPF2
RXRG	SMARCD3
RXRG	ITGB1
RXRG	RET
RXRG	SGMS1
RXRG	LRRC20
RXRG	LZTS2
RXRG	SFXN3
RXRG	LDB1
RXRG	PPRC1
RXRG	SUFU
RXRG	PTPRE
RXRG	PWWP2B
RXRG	DISP2
RXRG	VPS18
RXRG	MAPKBP1
RXRG	TPM1
RXRG	PPIB
RXRG	RAB11A
RXRG	SMAD3
RXRG	AAGAB
RXRG	RPLP1
RXRG	LOXL1
RXRG	MPI
RXRG	COX5A
RXRG	ZFAND6
RXRG	WDR73
RXRG	ZNF592
RXRG	PDE8A
RXRG	IGF1R
RXRG	UQCRQ
RXRG	SAR1B
RXRG	REEP2
RXRG	EGR1
RXRG	DNAJC18
RXRG	CD14
RXRG	IK
RXRG	HDAC3
RXRG	RELL2
RXRG	ANXA6
RXRG	ERGIC1
RXRG	PRR7
RXRG	DBN1
RXRG	FAM193B
RXRG	PHYKPL
RXRG	MGAT4B
RXRG	WDR18
RXRG	ABCA7
RXRG	POLR2E
RXRG	MIDN
RXRG	CIRBP
RXRG	EFNA2
RXRG	REXO1
RXRG	ABHD17A
RXRG	SCAMP4
RXRG	BTBD2
RXRG	PIP5K1C
RXRG	HSD11B1L
RXRG	TUBB4A
RXRG	GPR108
RXRG	MAP2K7
RXRG	CTXN1
RXRG	TIMM44
RXRG	ELAVL1
RXRG	CDC37
RXRG	CDKN2D
RXRG	NACC1
RXRG	IER2
RXRG	PRKACA
RXRG	CHERP
RXRG	NR2F6
RXRG	RPL18A
RXRG	PIK3R2
RXRG	FKBP8
RXRG	KXD1
RXRG	KCTD15
RXRG	LRFN3
RXRG	TBCB
RXRG	MED29
RXRG	ZFP36
RXRG	CCDC97
RXRG	POU2F2
RXRG	GSK3A
RXRG	CIC
RXRG	FOSB
RXRG	RTN2
RXRG	FBXO46
RXRG	IRF2BP1
RXRG	DACT3
RXRG	INAFM1
RXRG	SLC8A2
RXRG	RPL18
RXRG	FTL
RXRG	GYS1
RXRG	RUVBL2
RXRG	CPT1C
RXRG	PTPRH
RXRG	FIZ1
RXRG	ZNF865
RXRG	ZNF580
RXRG	CCDC106
RXRG	U2AF2
RXRG	ROCK2
RXRG	LPIN1
RXRG	KIF3C
RXRG	RAB10
RXRG	SLC35F6
RXRG	OST4
RXRG	KHK
RXRG	FOSL2
RXRG	LRPPRC
RXRG	RHOQ
RXRG	TET3
RXRG	VAMP8
RXRG	INPP4A
RXRG	SLC20A1
RXRG	PSD4
RXRG	DBI
RXRG	CFLAR
RXRG	NHEJ1
RXRG	PTPRN
RXRG	ITM2C
RXRG	PSMD1
RXRG	CCAR2
RXRG	DCTN6
RXRG	GSR
RXRG	KAT6A
RXRG	PAG1
RXRG	DECR1
RXRG	MTDH
RXRG	NIPAL2
RXRG	POLR2K
RXRG	SNTB1
RXRG	NDUFB9
RXRG	ST3GAL1
RXRG	PTK2
RXRG	CTBP1
RXRG	TBC1D14
RXRG	USO1
RXRG	AFF1
RXRG	SETD7
RXRG	MAML3
RXRG	TLR3
RXRG	NXN
RXRG	ABR
RXRG	SLC43A2
RXRG	PRPF8
RXRG	CTDNEP1
RXRG	EIF4A1
RXRG	CD68
RXRG	PER1
RXRG	VAMP2
RXRG	RPL26
RXRG	KRBA2
RXRG	NDEL1
RXRG	RAI1
RXRG	UNC119
RXRG	PIGS
RXRG	ALDOC
RXRG	SSH2
RXRG	ARHGAP23
RXRG	CACNB1
RXRG	ERBB2
RXRG	IGFBP4
RXRG	EIF1
RXRG	ACLY
RXRG	NKIRAS2
RXRG	ARL4D
RXRG	TMUB2
RXRG	ATXN7L3
RXRG	FZD2
RXRG	ADAM11
RXRG	FMNL1
RXRG	TBKBP1
RXRG	PHB
RXRG	ITGA3
RXRG	SAMD14
RXRG	PPP1R9B
RXRG	COL1A1
RXRG	TOB1
RXRG	USP32
RXRG	APOH
RXRG	GALK1
RXRG	UBE2O
RXRG	TNRC6C
RXRG	CBX4
RXRG	SLC25A10
RXRG	DUS1L
RXRG	CSNK1D
RXRG	ARHGEF40
RXRG	NDRG2
RXRG	ACIN1
RXRG	SLC7A8
RXRG	CIDEB
RXRG	GNG2
RXRG	DHRS7
RXRG	TMEM229B
RXRG	ZFP36L1
RXRG	PNMA1
RXRG	CALM1
RXRG	SLC25A29
SIRT6	HMOX2
SIRT6	CPQ
SIRT6	ZFP36
SIRT6	IRF2BP2
SIRT6	FLCN
SIRT6	PTMA
SIRT6	UBC
SIRT6	FBXL18
SIRT6	ACTB
SIRT6	HMGA1
SIRT6	IER2
SMAD3	LTBR
SMAD3	AHNAK
SMAD3	EEF1G
SMAD3	CLSTN1
SMAD3	DHRS3
SMAD3	SPEN
SMAD3	MAP7D1
SMAD3	STK40
SMAD3	MAST2
SMAD3	DDAH1
SMAD3	DNTTIP2
SMAD3	BCL9
SMAD3	ENSA
SMAD3	S100A10
SMAD3	S100A11
SMAD3	DEDD
SMAD3	IRF2BP2
SMAD3	SLC22A18
SMAD3	CREB3L1
SMAD3	DGKZ
SMAD3	ACP2
SMAD3	C11orf68
SMAD3	POLD4
SMAD3	RAD9A
SMAD3	CDK2AP2
SMAD3	STARD10
SMAD3	TSKU
SMAD3	BCL9L
SMAD3	AFF1
SMAD3	ANXA5
SMAD3	PALLD
SMAD3	RAB34
SMAD3	RFFL
SMAD3	NME1
SMAD3	UBE2O
SMAD3	SLC25A10
SMAD3	ANXA2
SMAD3	PARP6
SMAD3	ABHD2
SMAD3	LPIN1
SMAD3	PROC
SMAD3	CFLAR
SMAD3	OSMR
SMAD3	PDLIM4
SMAD3	CXXC5
SMAD3	PRR7
SMAD3	PDLIM7
SMAD3	MGAT4B
SMAD3	CD9
SMAD3	TNFRSF1A
SMAD3	GAPDH
SMAD3	KRT8
SMAD3	KRT18
SMAD3	METTL7B
SMAD3	BLOC1S1
SMAD3	GDF11
SMAD3	NT5DC3
SMAD3	CHST11
SMAD3	SLC41A2
SMAD3	RPLP0
SMAD3	SETD1B
SMAD3	MLXIP
SMAD3	NCOR2
SMAD3	UBC
SMAD3	BCOR
SMAD3	HM13
SMAD3	ID1
SMAD3	NOL4L
SMAD3	CHMP4B
SMAD3	PMEPA1
SMAD3	INTS1
SMAD3	MAFK
SMAD3	FBXL18
SMAD3	ACTB
SMAD3	UPP1
SMAD3	LIMK1
SMAD3	GTF2IRD1
SMAD3	SRRM3
SMAD3	TOM1
SMAD3	LGALS1
SMAD3	MICALL1
SMAD3	KLC1
SMAD3	ADAM9
SMAD3	TRIB1
SMAD3	NDRG1
SMAD3	MAPRE2
SMAD3	MIDN
SMAD3	CIRBP
SMAD3	NACC1
SMAD3	IER2
SMAD3	CCDC130
SMAD3	ZSWIM4
SMAD3	TPM4
SMAD3	TBCB
SMAD3	SPINT2
SMAD3	YIF1B
SMAD3	LGALS4
SMAD3	HNRNPL
SMAD3	SAMD4B
SMAD3	MED29
SMAD3	ZFP36
SMAD3	RPS16
SMAD3	PPP1R37
SMAD3	DMPK
SMAD3	PTPRH
SMAD3	BACH1
SMAD3	PDXK
SMAD3	GLIS3
SMAD3	NEK6
SMAD3	IER5L
SMAD3	CSRNP1
SMAD3	ZBTB20
SMAD3	AMOTL2
SMAD3	TUBB
SMAD3	HMGA1
SMAD3	CDKN1A
SMAD3	AKIRIN2
SMAD3	BACH2
SMAD3	TNFRSF12A
SMAD3	HCFC1R1
SMAD3	ADCY7
SMAD3	NQO1
SMAD3	VIM
SMAD3	ITGB1
SMAD3	VCL
SMAD3	PDLIM1
SMAD3	TRIM8
SMAD3	LSM10
SMAD3	MEX3A
SMAD3	FOXK1
SMAD3	FSCN1
SMAD3	ELN
SMAD3	YWHAG
SMAD3	CAV2
SMAD3	ATP6V1F
SMAD3	SLC38A2
SMAD3	ITGAV
SMAD3	SLC7A1
SMAD3	CSTB
SMAD3	KLHL22
SMAD3	DBN1
SMAD3	SNX30
SMAD3	EFNA2
SMAD3	MAST1
SMAD3	NR2F6
SMAD3	NUMBL
SMAD3	FOSB
SMAD3	DMWD
SMAD3	SBF2
SMAD3	LDHA
SMAD3	NR1H3
SMAD3	GPR137
SMAD3	CFL1
SMAD3	FIBP
SMAD3	PRICKLE2
SMAD3	DPF1
SMAD3	STAP2
SMAD3	CLASRP
SMAD3	RPL18
SMAD3	FAM222B
SMAD3	RBFOX2
SMAD3	FLYWCH2
SMAD3	MARK4
SMAD3	FADS2
SMAD3	FRMD8
SMAD3	FAM193B
SMAD3	HNRNPUL1
SMAD3	LZTS1
SMAD3	RPS8
SMAD4	ANXA5
SMAD4	PMEPA1
SMAD4	HM13
SMAD4	ID1
SMAD4	DHRS3
SMARCA4	TMBIM1
SMARCA4	ACTB
SMARCA4	TMEM120A
SMARCA4	TFR2
SMARCA4	ENTPD6
SMARCA4	NOL4L
SMARCA4	ADNP
SMARCA4	RAI14
SMARCA4	RHOBTB3
SMARCA4	CTNNA1
SMARCA4	SIL1
SMARCA4	FAXDC2
SMARCA4	CDH1
SMARCA4	CMIP
SMARCA4	SBF2
SMARCA4	NRXN2
SMARCA4	CPQ
SMARCA4	PITHD1
SMARCA4	MAP7D1
SMARCA4	SLC2A1
SMARCA4	NFIX
SMARCA4	PPP1R15A
SMARCA4	SCAF4
SMARCA4	PDXK
SMARCA4	ABHD2
SMARCA4	BCR
SMARCA4	CSNK1E
SMARCA4	PRR5
SMARCA4	CDC42EP4
SMARCA4	MED12
SMARCA4	TNFRSF1A
SMARCA4	DCTN2
SMARCA4	FRMD4A
SMARCA4	VCL
SMARCA4	TSPAN14
SMARCA4	TNK2
SMARCA4	ACY1
SMARCA4	ABHD14B
SMARCA4	ITGB5
SMARCA4	SLC41A3
SMARCA4	ZNF217
SMARCA4	LAMA5
SMARCA4	ZNF512B
SMARCA4	TCEA2
SMARCA4	NEK6
SMARCA4	RALGPS1
SMARCA4	RALGDS
SMARCA4	CCDC130
SMARCA4	MED29
SMARCA4	ZFP36
SMARCA4	RERE
SMARCA4	MAD2L2
SMARCA4	DRAXIN
SMARCA4	STK40
SMARCA4	MAST2
SMARCA4	S100A16
SMARCA4	IL6R
SMARCA4	CRABP2
SMARCA4	TRAPPC9
SMARCA4	KRT8
SMARCA4	ABCB9
SMARCA4	ITGB1
SMARCA4	BAG3
SMARCA4	FSCN1
SMARCA4	LIMK1
SMARCA4	AHNAK
SMARCA4	PRDX5
SMARCA4	POLD4
SMARCA4	RAD9A
SMARCA4	MPV17
SMARCA4	KIFC3
SMARCA4	NQO1
SMARCA4	KIAA0513
SMARCA4	KLC1
SMARCA4	ABR
SMARCA4	ALDH3A2
SMARCA4	RFFL
SMARCA4	MAFG
SMARCA4	NT5DC3
SMARCA4	GPS2
SMARCA4	TIMP2
SMARCA4	SPPL2A
SMARCA4	TLN2
SMARCA4	USP3
SMARCA4	HMGA1
SMARCA4	HSP90AB1
SMARCA4	MCF2L
SMARCA4	PNPLA2
SMARCA4	EIF4G2
SMARCA4	WDR74
SMARCA4	SLC3A2
SMARCA4	PPP2R5B
SMARCA4	RELT
SMARCA4	FLYWCH2
SMARCA4	TNFRSF12A
SMARCA4	HCFC1R1
SMARCA4	LITAF
SMARCA4	DDX19A
SMARCA4	NACC1
SMARCA4	HM13
SMARCA4	ID1
SMARCA4	ANXA1
SMARCA4	PISD
SMARCA4	POLDIP3
SMARCA4	ATAD3A
SMARCA4	NKAIN1
SMARCA4	KIAA1522
SMARCA4	AK2
SMARCA4	EFNA3
SMARCA4	DEDD
SMARCA4	CDC73
SMARCA4	PIK3C2B
SMARCA4	PCBP1
SMARCA4	CHN1
SMARCA4	OAZ2
SMARCA4	IGF1R
SMARCA4	SKI
SMARCA4	ESPN
SMARCA4	NES
SMARCA4	NAV1
SMARCA4	ASPH
SMARCA4	GDF11
SMARCA4	VSIG10
SMARCA4	FERMT2
SMARCA4	ZFP36L1
SMARCA4	ARL8B
SMARCA4	CCDC50
SMARCA4	BDH1
SMARCA4	FXYD5
SMARCA4	MARK4
SMARCA4	RPL18
SMARCA4	MSI2
SMARCA4	POLR2L
SMARCA4	IQGAP2
SMARCA4	GALNT10
SMARCA4	LARP1
SMARCA4	ANXA5
SMARCA4	CDK6
SMARCA4	COMMD7
SMARCA4	PPIL1
SMARCA4	PERP
SMARCA4	SASH1
SMARCA4	NF1
SMARCA4	ATP6V0A1
SMARCA4	MOB3A
SMARCA4	AP2A1
SMARCA4	CCND3
SMARCA4	SLC22A18
SMARCA4	STIP1
SMARCA4	ANPEP
SMARCA4	SRCIN1
SMARCA4	FOXK2
SMARCA4	ACIN1
SMARCA4	ERRFI1
SMARCA4	ILF2
SMARCA4	AP1M1
SMARCA4	SARS2
SMARCA4	SHISA7
SMARCA4	SFXN1
SMARCA4	MAPK14
SMARCA4	PSMD6
SMARCA4	C11orf49
SMARCA4	C2CD3
SMARCA4	C2CD2L
SMARCA4	ATN1
SMARCA4	EPS8
SMARCA4	LUC7L
SMARCA4	NME4
SMARCA4	RAB40C
SMARCA4	WDR24
SMARCA4	FBXL16
SMARCA4	E4F1
SMARCA4	RNPS1
SMARCA4	FLYWCH1
SMARCA4	PAQR4
SMARCA4	IL32
SMARCA4	CREBBP
SMARCA4	UBALD1
SMARCA4	MGRN1
SMARCA4	GLYR1
SMARCA4	C16orf72
SMARCA4	SNN
SMARCA4	ARL6IP1
SMARCA4	NUPR1
SMARCA4	SEZ6L2
SMARCA4	ASPHD1
SMARCA4	KCTD13
SMARCA4	TAOK2
SMARCA4	CD2BP2
SMARCA4	TBC1D10B
SMARCA4	ZNF48
SMARCA4	ZNF771
SMARCA4	DCTPP1
SMARCA4	RNF40
SMARCA4	ZNF629
SMARCA4	FBXL19
SMARCA4	ZNF646
SMARCA4	VKORC1
SMARCA4	KAT8
SMARCA4	MT2A
SMARCA4	HERPUD1
SMARCA4	GLG1
SMARCA4	ZNRF1
SMARCA4	MON1B
SMARCA4	PLCG2
SMARCA4	TAF1C
SMARCA4	PIEZO1
SMARCA4	APRT
SMARCA4	FAM219A
SMARCA4	DCTN3
SMARCA4	SIGMAR1
SMARCA4	GALT
SMARCA4	TPM2
SMARCA4	ALDH1B1
SMARCA4	MAPKAP1
SMARCA4	SH2D3C
SMARCA4	DPM2
SMARCA4	FAM102A
SMARCA4	C9orf16
SMARCA4	DNM1
SMARCA4	ZER1
SMARCA4	IER5L
SMARCA4	NTMT1
SMARCA4	PRRC2B
SMARCA4	GPSM1
SMARCA4	FBXW5
SMARCA4	C8G
SMARCA4	PTGDS
SMARCA4	MAN1B1
SMARCA4	DPP7
SMARCA4	ANAPC2
SMARCA4	TPRN
SMARCA4	TMEM203
SMARCA4	RNF208
SMARCA4	TUBB4B
SMARCA4	NELFB
SMARCA4	NSMF
SMARCA4	ZMYND19
SMARCA4	EXOC3
SMARCA4	LPCAT1
SMARCA4	MTMR12
SMARCA4	SSBP2
SMARCA4	EGR1
SMARCA4	CYSTM1
SMARCA4	HBEGF
SMARCA4	NDFIP1
SMARCA4	G3BP1
SMARCA4	ERGIC1
SMARCA4	F12
SMARCA4	RMND5B
SMARCA4	NHP2
SMARCA4	TBC1D9B
SMARCA4	SLC25A1
SMARCA4	KLHL22
SMARCA4	GNAZ
SMARCA4	RAB36
SMARCA4	CABIN1
SMARCA4	YWHAH
SMARCA4	TOM1
SMARCA4	FOXRED2
SMARCA4	EIF3D
SMARCA4	POLR2F
SMARCA4	DDX17
SMARCA4	ATF4
SMARCA4	RPS19BP1
SMARCA4	TOB2
SMARCA4	ACO2
SMARCA4	POLR3H
SMARCA4	CSDC2
SMARCA4	PMM1
SMARCA4	XRCC6
SMARCA4	KIAA0930
SMARCA4	PPARA
SMARCA4	CERK
SMARCA4	PIM3
SMARCA4	ADI1
SMARCA4	ROCK2
SMARCA4	DNMT3A
SMARCA4	RAB10
SMARCA4	SLC35F6
SMARCA4	AGBL5
SMARCA4	OST4
SMARCA4	SNX17
SMARCA4	EPAS1
SMARCA4	ANXA4
SMARCA4	CNNM4
SMARCA4	CNNM3
SMARCA4	SEMA4C
SMARCA4	LONRF2
SMARCA4	SLC20A1
SMARCA4	PROC
SMARCA4	ARPC2
SMARCA4	CTDSP1
SMARCA4	VIL1
