TF	target	TF_EntrezID	TF_Ensembl_ID	target_EntrezID	Paper
BRD4	GSTK1	NA	NA	NA	NA
BRD4	PDIA4	NA	NA	NA	NA
BRD4	RPL17	NA	NA	NA	NA
BRD4	ACAA2	NA	NA	NA	NA
BRD4	LMAN1	NA	NA	NA	NA
BRD4	GAMT	NA	NA	NA	NA
BRD4	DAZAP1	NA	NA	NA	NA
BRD4	REEP6	NA	NA	NA	NA
BRD4	EEF2	NA	NA	NA	NA
BRD4	KHSRP	NA	NA	NA	NA
BRD4	HNRNPM	NA	NA	NA	NA
BRD4	ICAM1	NA	NA	NA	NA
BRD4	PDCD5	NA	NA	NA	NA
BRD4	PEPD	NA	NA	NA	NA
BRD4	GPI	NA	NA	NA	NA
BRD4	LGALS4	NA	NA	NA	NA
BRD4	APOE	NA	NA	NA	NA
BRD4	RPL18	NA	NA	NA	NA
BRD4	FTL	NA	NA	NA	NA
BRD4	PPP2R1A	NA	NA	NA	NA
BRD4	SORD	NA	NA	NA	NA
BRD4	ANXA2	NA	NA	NA	NA
BRD4	TPM1	NA	NA	NA	NA
BRD4	PPIB	NA	NA	NA	NA
BRD4	CLPX	NA	NA	NA	NA
BRD4	PKM	NA	NA	NA	NA
BRD4	COX5A	NA	NA	NA	NA
BRD4	RPS2	NA	NA	NA	NA
BRD4	UQCRC2	NA	NA	NA	NA
BRD4	APRT	NA	NA	NA	NA
BRD4	RPL13	NA	NA	NA	NA
BRD4	UGDH	NA	NA	NA	NA
BRD4	UCHL1	NA	NA	NA	NA
BRD4	USO1	NA	NA	NA	NA
BRD4	ADH5	NA	NA	NA	NA
BRD4	HADH	NA	NA	NA	NA
BRD4	ANXA5	NA	NA	NA	NA
BRD4	HPGD	NA	NA	NA	NA
BRD4	ACSL1	NA	NA	NA	NA
BRD4	PIPOX	NA	NA	NA	NA
BRD4	RPL23	NA	NA	NA	NA
BRD4	PSMD3	NA	NA	NA	NA
BRD4	JUP	NA	NA	NA	NA
BRD4	ACLY	NA	NA	NA	NA
BRD4	VAT1	NA	NA	NA	NA
BRD4	PHB	NA	NA	NA	NA
BRD4	ITGA3	NA	NA	NA	NA
BRD4	LRRC59	NA	NA	NA	NA
BRD4	CLTC	NA	NA	NA	NA
BRD4	RPL38	NA	NA	NA	NA
BRD4	ENTPD5	NA	NA	NA	NA
BRD4	LSS	NA	NA	NA	NA
BRD4	NUCB1	NA	NA	NA	NA
BRD4	CYB5A	NA	NA	NA	NA
BRD4	UPB1	NA	NA	NA	NA
BRD4	ACSL4	NA	NA	NA	NA
BRD4	B2M	NA	NA	NA	NA
BRD4	RPL10A	NA	NA	NA	NA
BRD4	ANXA1	NA	NA	NA	NA
BRD4	HSPA5	NA	NA	NA	NA
BRD4	PITRM1	NA	NA	NA	NA
BRD4	GOT1	NA	NA	NA	NA
BRD4	PDIA5	NA	NA	NA	NA
BRD4	EML4	NA	NA	NA	NA
BRD4	CALD1	NA	NA	NA	NA
BRD4	PRDX1	NA	NA	NA	NA
BRD4	PDZK1	NA	NA	NA	NA
BRD4	CAT	NA	NA	NA	NA
BRD4	DPP4	NA	NA	NA	NA
BRD4	AOX1	NA	NA	NA	NA
BRD4	KRT18	NA	NA	NA	NA
BRD4	KRT8	NA	NA	NA	NA
BRD4	MAOA	NA	NA	NA	NA
BRD4	S100A10	NA	NA	NA	NA
BRD4	ANPEP	NA	NA	NA	NA
BRD4	DPYS	NA	NA	NA	NA
BRD4	LGALS3BP	NA	NA	NA	NA
BRD4	ETFB	NA	NA	NA	NA
BRD4	TGM2	NA	NA	NA	NA
BRD4	ASS1	NA	NA	NA	NA
BRD4	KRT19	NA	NA	NA	NA
BRD4	AKR1C2	NA	NA	NA	NA
BRD4	SLC25A18	NA	NA	NA	NA
BRD4	ALDH1L1	NA	NA	NA	NA
BRD4	CFH	NA	NA	NA	NA
BRD4	HPD	NA	NA	NA	NA
BRD4	STOM	NA	NA	NA	NA
BRD4	LDHD	NA	NA	NA	NA
BRD4	APOC3	NA	NA	NA	NA
CDK9	G3BP2	NA	NA	NA	NA
CDK9	B2M	NA	NA	NA	NA
CDK9	FTH1	NA	NA	NA	NA
CDK9	EZR	NA	NA	NA	NA
CDK9	RAD23B	NA	NA	NA	NA
CDK9	CFL1	NA	NA	NA	NA
CDK9	RPL15	NA	NA	NA	NA
CDK9	AHCY	NA	NA	NA	NA
CDK9	PKM	NA	NA	NA	NA
CDK9	PSMD3	NA	NA	NA	NA
CDK9	JUP	NA	NA	NA	NA
CDK9	PHB2	NA	NA	NA	NA
CDK9	RPS26	NA	NA	NA	NA
CDK9	CDC37	NA	NA	NA	NA
CDK9	TPM4	NA	NA	NA	NA
CDK9	RPS16	NA	NA	NA	NA
CDK9	FTL	NA	NA	NA	NA
CDK9	ANXA4	NA	NA	NA	NA
CDK9	PCBP1	NA	NA	NA	NA
CDK9	LRRFIP1	NA	NA	NA	NA
CDK9	IQGAP2	NA	NA	NA	NA
CDK9	ACADM	NA	NA	NA	NA
CDK9	HSD17B4	NA	NA	NA	NA
CDK9	HIBADH	NA	NA	NA	NA
CDK9	PPIA	NA	NA	NA	NA
CDK9	CCT6A	NA	NA	NA	NA
CDK9	MDH2	NA	NA	NA	NA
CDK9	HSPB1	NA	NA	NA	NA
CDK9	YWHAG	NA	NA	NA	NA
CDK9	SLC25A13	NA	NA	NA	NA
CDK9	ARPC1B	NA	NA	NA	NA
CDK9	PSMC2	NA	NA	NA	NA
CDK9	NAMPT	NA	NA	NA	NA
CDK9	CALU	NA	NA	NA	NA
CDK9	GSTK1	NA	NA	NA	NA
CDK9	PDIA4	NA	NA	NA	NA
CDK9	SORD	NA	NA	NA	NA
CDK9	GATM	NA	NA	NA	NA
CDK9	ANXA2	NA	NA	NA	NA
CDK9	TPM1	NA	NA	NA	NA
CDK9	PPIB	NA	NA	NA	NA
CDK9	CLPX	NA	NA	NA	NA
CDK9	COX5A	NA	NA	NA	NA
CDK9	FKBP4	NA	NA	NA	NA
CDK9	GAPDH	NA	NA	NA	NA
CDK9	PTMS	NA	NA	NA	NA
CDK9	USP5	NA	NA	NA	NA
CDK9	GPD1	NA	NA	NA	NA
CDK9	RAB5B	NA	NA	NA	NA
CDK9	MYL6	NA	NA	NA	NA
CDK9	CS	NA	NA	NA	NA
CDK9	PTGES3	NA	NA	NA	NA
CDK9	SHMT2	NA	NA	NA	NA
CDK9	DCTN2	NA	NA	NA	NA
CDK9	GNS	NA	NA	NA	NA
CDK9	SLC25A3	NA	NA	NA	NA
CDK9	CKAP4	NA	NA	NA	NA
CDK9	ATP2A2	NA	NA	NA	NA
CDK9	HIP1R	NA	NA	NA	NA
CDK9	UGDH	NA	NA	NA	NA
CDK9	UCHL1	NA	NA	NA	NA
CDK9	SEC31A	NA	NA	NA	NA
CDK9	PDLIM5	NA	NA	NA	NA
CDK9	ADH5	NA	NA	NA	NA
CDK9	HADH	NA	NA	NA	NA
CDK9	HPGD	NA	NA	NA	NA
CDK9	ACSL1	NA	NA	NA	NA
CDK9	PDCD6IP	NA	NA	NA	NA
CDK9	ACAA1	NA	NA	NA	NA
CDK9	RPSA	NA	NA	NA	NA
CDK9	MAP4	NA	NA	NA	NA
CDK9	GPX1	NA	NA	NA	NA
CDK9	ABHD14B	NA	NA	NA	NA
CDK9	ACY1	NA	NA	NA	NA
CDK9	CHDH	NA	NA	NA	NA
CDK9	FLNB	NA	NA	NA	NA
CDK9	SUCLG2	NA	NA	NA	NA
CDK9	RPL24	NA	NA	NA	NA
CDK9	PDIA5	NA	NA	NA	NA
CDK9	SEC61A1	NA	NA	NA	NA
CDK9	RAB7A	NA	NA	NA	NA
CDK9	PCCB	NA	NA	NA	NA
CDK9	PLOD2	NA	NA	NA	NA
CDK9	NCEH1	NA	NA	NA	NA
CDK9	MCCC1	NA	NA	NA	NA
CDK9	EIF4G1	NA	NA	NA	NA
CDK9	EHHADH	NA	NA	NA	NA
CDK9	BDH1	NA	NA	NA	NA
CDK9	LRRC47	NA	NA	NA	NA
CDK9	H6PD	NA	NA	NA	NA
CDK9	PGD	NA	NA	NA	NA
CDK9	CAPZB	NA	NA	NA	NA
CDK9	HMGCL	NA	NA	NA	NA
CDK9	CLIC4	NA	NA	NA	NA
CDK9	SFN	NA	NA	NA	NA
CDK9	KHDRBS1	NA	NA	NA	NA
CDK9	AK2	NA	NA	NA	NA
CDK9	SFPQ	NA	NA	NA	NA
CDK9	PRDX1	NA	NA	NA	NA
CDK9	SCP2	NA	NA	NA	NA
CDK9	CPT2	NA	NA	NA	NA
CDK9	PGM1	NA	NA	NA	NA
CDK9	DDAH1	NA	NA	NA	NA
CDK9	ABCD3	NA	NA	NA	NA
CDK9	AGL	NA	NA	NA	NA
CDK9	CSDE1	NA	NA	NA	NA
CDK9	PHGDH	NA	NA	NA	NA
CDK9	FMO5	NA	NA	NA	NA
CDK9	S100A11	NA	NA	NA	NA
CDK9	FDPS	NA	NA	NA	NA
CDK9	TAGLN2	NA	NA	NA	NA
CDK9	APOA2	NA	NA	NA	NA
CDK9	ALDH9A1	NA	NA	NA	NA
CDK9	DHX9	NA	NA	NA	NA
CDK9	EPHX1	NA	NA	NA	NA
CDK9	HNRNPU	NA	NA	NA	NA
CDK9	ADI1	NA	NA	NA	NA
CDK9	YWHAQ	NA	NA	NA	NA
CDK9	RAB10	NA	NA	NA	NA
CDK9	CCT4	NA	NA	NA	NA
CDK9	UGP2	NA	NA	NA	NA
CDK9	IMMT	NA	NA	NA	NA
CDK9	ACTR3	NA	NA	NA	NA
CDK9	DPP4	NA	NA	NA	NA
CDK9	MYO1B	NA	NA	NA	NA
CDK9	HSPD1	NA	NA	NA	NA
CDK9	SPATS2L	NA	NA	NA	NA
CDK9	NDUFS1	NA	NA	NA	NA
CDK9	TUBA4A	NA	NA	NA	NA
CDK9	TUBB2A	NA	NA	NA	NA
CDK9	TUBB	NA	NA	NA	NA
CDK9	RPL10A	NA	NA	NA	NA
CDK9	FKBP5	NA	NA	NA	NA
CDK9	GLO1	NA	NA	NA	NA
CDK9	HSP90AB1	NA	NA	NA	NA
CDK9	SOD2	NA	NA	NA	NA
CDK9	ACAT2	NA	NA	NA	NA
CDK9	TCP1	NA	NA	NA	NA
CDK9	AK3	NA	NA	NA	NA
CDK9	GLDC	NA	NA	NA	NA
CDK9	PLIN2	NA	NA	NA	NA
CDK9	RPS6	NA	NA	NA	NA
CDK9	DNAJA1	NA	NA	NA	NA
CDK9	GALT	NA	NA	NA	NA
CDK9	VCP	NA	NA	NA	NA
CDK9	CLTA	NA	NA	NA	NA
CDK9	GRHPR	NA	NA	NA	NA
CDK9	ALDH1B1	NA	NA	NA	NA
CDK9	TJP2	NA	NA	NA	NA
CDK9	HNRNPK	NA	NA	NA	NA
CDK9	SEC61B	NA	NA	NA	NA
CDK9	HSPA5	NA	NA	NA	NA
CDK9	RPL12	NA	NA	NA	NA
CDK9	SPTAN1	NA	NA	NA	NA
CDK9	CRAT	NA	NA	NA	NA
CDK9	RPL7A	NA	NA	NA	NA
CDK9	RPS2	NA	NA	NA	NA
CDK9	GSPT1	NA	NA	NA	NA
CDK9	UQCRC2	NA	NA	NA	NA
CDK9	QPRT	NA	NA	NA	NA
CDK9	ALDOA	NA	NA	NA	NA
CDK9	CES2	NA	NA	NA	NA
CDK9	APRT	NA	NA	NA	NA
CDK9	RPL13	NA	NA	NA	NA
CDK9	CMBL	NA	NA	NA	NA
CDK9	NNT	NA	NA	NA	NA
CDK9	MCCC2	NA	NA	NA	NA
CDK9	HEXB	NA	NA	NA	NA
CDK9	TBCA	NA	NA	NA	NA
CDK9	RPS23	NA	NA	NA	NA
CDK9	GLRX	NA	NA	NA	NA
CDK9	CAST	NA	NA	NA	NA
CDK9	HINT1	NA	NA	NA	NA
CDK9	HNRNPA0	NA	NA	NA	NA
CDK9	CTNNA1	NA	NA	NA	NA
CDK9	ERGIC1	NA	NA	NA	NA
CDK9	SFXN1	NA	NA	NA	NA
CDK9	PITRM1	NA	NA	NA	NA
CDK9	GDI2	NA	NA	NA	NA
CDK9	ECHDC3	NA	NA	NA	NA
CDK9	VIM	NA	NA	NA	NA
CDK9	ANXA7	NA	NA	NA	NA
CDK9	SEC24C	NA	NA	NA	NA
CDK9	VCL	NA	NA	NA	NA
CDK9	VDAC2	NA	NA	NA	NA
CDK9	ANXA11	NA	NA	NA	NA
CDK9	PDLIM1	NA	NA	NA	NA
CDK9	PGAM1	NA	NA	NA	NA
CDK9	ACTR1A	NA	NA	NA	NA
CDK9	GSTO1	NA	NA	NA	NA
CDK9	PRDX3	NA	NA	NA	NA
CDK9	ECHS1	NA	NA	NA	NA
CDK9	SOD1	NA	NA	NA	NA
CDK9	CSTB	NA	NA	NA	NA
CDK9	LSS	NA	NA	NA	NA
CDK9	TALDO1	NA	NA	NA	NA
CDK9	RPLP2	NA	NA	NA	NA
CDK9	CTSD	NA	NA	NA	NA
CDK9	LDHA	NA	NA	NA	NA
CDK9	CD59	NA	NA	NA	NA
CDK9	CAT	NA	NA	NA	NA
CDK9	NDUFS3	NA	NA	NA	NA
CDK9	AHNAK	NA	NA	NA	NA
CDK9	GANAB	NA	NA	NA	NA
CDK9	STIP1	NA	NA	NA	NA
CDK9	PC	NA	NA	NA	NA
CDK9	CORO1B	NA	NA	NA	NA
CDK9	DHCR7	NA	NA	NA	NA
CDK9	C11orf54	NA	NA	NA	NA
CDK9	ACAT1	NA	NA	NA	NA
CDK9	RPS25	NA	NA	NA	NA
CDK9	HYOU1	NA	NA	NA	NA
CDK9	HSPA8	NA	NA	NA	NA
CDK9	CTSB	NA	NA	NA	NA
CDK9	ATP6V1B2	NA	NA	NA	NA
CDK9	DPYSL2	NA	NA	NA	NA
CDK9	GSR	NA	NA	NA	NA
CDK9	VDAC3	NA	NA	NA	NA
CDK9	RPL7	NA	NA	NA	NA
CDK9	NDRG1	NA	NA	NA	NA
CDK9	PLEC	NA	NA	NA	NA
CDK9	RPL8	NA	NA	NA	NA
CDK9	PSME2	NA	NA	NA	NA
CDK9	SEC23A	NA	NA	NA	NA
CDK9	GMFB	NA	NA	NA	NA
CDK9	ERH	NA	NA	NA	NA
CDK9	ENTPD5	NA	NA	NA	NA
CDK9	DLST	NA	NA	NA	NA
CDK9	DYNC1H1	NA	NA	NA	NA
CDK9	HSP90AA1	NA	NA	NA	NA
CDK9	SLC25A1	NA	NA	NA	NA
CDK9	COMT	NA	NA	NA	NA
CDK9	MIF	NA	NA	NA	NA
CDK9	GGT1	NA	NA	NA	NA
CDK9	YWHAH	NA	NA	NA	NA
CDK9	MYH9	NA	NA	NA	NA
CDK9	EIF3D	NA	NA	NA	NA
CDK9	TST	NA	NA	NA	NA
CDK9	MPST	NA	NA	NA	NA
CDK9	LGALS1	NA	NA	NA	NA
CDK9	RPL3	NA	NA	NA	NA
CDK9	ST13	NA	NA	NA	NA
CDK9	CYB5R3	NA	NA	NA	NA
CDK9	TTC38	NA	NA	NA	NA
CDK9	CRYL1	NA	NA	NA	NA
CDK9	RPL21	NA	NA	NA	NA
CDK9	TPT1	NA	NA	NA	NA
CDK9	GAMT	NA	NA	NA	NA
CDK9	DAZAP1	NA	NA	NA	NA
CDK9	RPS15	NA	NA	NA	NA
CDK9	REEP6	NA	NA	NA	NA
CDK9	EEF2	NA	NA	NA	NA
CDK9	MAP2K2	NA	NA	NA	NA
CDK9	KHSRP	NA	NA	NA	NA
CDK9	TUBB4A	NA	NA	NA	NA
CDK9	ELAVL1	NA	NA	NA	NA
CDK9	HNRNPM	NA	NA	NA	NA
CDK9	ICAM1	NA	NA	NA	NA
CDK9	CALR	NA	NA	NA	NA
CDK9	DNAJB1	NA	NA	NA	NA
CDK9	COPE	NA	NA	NA	NA
CDK9	PDCD5	NA	NA	NA	NA
CDK9	PEPD	NA	NA	NA	NA
CDK9	GPI	NA	NA	NA	NA
CDK9	HNRNPL	NA	NA	NA	NA
CDK9	RPL18	NA	NA	NA	NA
CDK9	NUCB1	NA	NA	NA	NA
CDK9	PPP2R1A	NA	NA	NA	NA
CDK9	YWHAE	NA	NA	NA	NA
CDK9	EIF4A1	NA	NA	NA	NA
CDK9	RPL26	NA	NA	NA	NA
CDK9	PIPOX	NA	NA	NA	NA
CDK9	RPL23	NA	NA	NA	NA
CDK9	ACLY	NA	NA	NA	NA
CDK9	RPL27	NA	NA	NA	NA
CDK9	VAT1	NA	NA	NA	NA
CDK9	KPNB1	NA	NA	NA	NA
CDK9	PNPO	NA	NA	NA	NA
CDK9	PHB	NA	NA	NA	NA
CDK9	ITGA3	NA	NA	NA	NA
CDK9	LRRC59	NA	NA	NA	NA
CDK9	CLTC	NA	NA	NA	NA
CDK9	PSMC5	NA	NA	NA	NA
CDK9	DDX5	NA	NA	NA	NA
CDK9	RPL38	NA	NA	NA	NA
CDK9	ACOX1	NA	NA	NA	NA
CDK9	LGALS3BP	NA	NA	NA	NA
CDK9	SLC25A10	NA	NA	NA	NA
CDK9	ARHGDIA	NA	NA	NA	NA
CDK9	RPL17	NA	NA	NA	NA
CDK9	LMAN1	NA	NA	NA	NA
CDK9	CYB5A	NA	NA	NA	NA
CDK9	FKBP1A	NA	NA	NA	NA
CDK9	APMAP	NA	NA	NA	NA
CDK9	PYGB	NA	NA	NA	NA
CDK9	CHMP4B	NA	NA	NA	NA
CDK9	ACSS2	NA	NA	NA	NA
CDK9	GSS	NA	NA	NA	NA
CDK9	RPN2	NA	NA	NA	NA
CDK9	TGM2	NA	NA	NA	NA
CDK9	SRSF6	NA	NA	NA	NA
CDK9	YWHAB	NA	NA	NA	NA
CDK9	CTSA	NA	NA	NA	NA
CDK9	TPD52L2	NA	NA	NA	NA
CDK9	SLC25A6	NA	NA	NA	NA
CDK9	UBA1	NA	NA	NA	NA
CDK9	ACSL4	NA	NA	NA	NA
CDK9	AIFM1	NA	NA	NA	NA
CDK9	SSR4	NA	NA	NA	NA
CDK9	FLNA	NA	NA	NA	NA
CDK9	RPL10	NA	NA	NA	NA
CDK9	ACAA2	NA	NA	NA	NA
CDK9	AGMAT	NA	NA	NA	NA
CDK9	RPS8	NA	NA	NA	NA
CDK9	AKR1A1	NA	NA	NA	NA
CDK9	AK4	NA	NA	NA	NA
CDK9	MTDH	NA	NA	NA	NA
CDK9	MAOA	NA	NA	NA	NA
CDK9	PTGR1	NA	NA	NA	NA
CDK9	STOM	NA	NA	NA	NA
CDK9	DHRS7	NA	NA	NA	NA
CDK9	RPLP0	NA	NA	NA	NA
CDK9	OPTN	NA	NA	NA	NA
CDK9	ASL	NA	NA	NA	NA
CDK9	XRCC6	NA	NA	NA	NA
CDK9	EPHX2	NA	NA	NA	NA
CDK9	DSP	NA	NA	NA	NA
CDK9	KRT8	NA	NA	NA	NA
CDK9	METTL7B	NA	NA	NA	NA
CDK9	ETFB	NA	NA	NA	NA
CDK9	GLUD1	NA	NA	NA	NA
CDK9	EIF3A	NA	NA	NA	NA
CDK9	ACADSB	NA	NA	NA	NA
CDK9	ANXA5	NA	NA	NA	NA
CDK9	S100A10	NA	NA	NA	NA
CDK9	PYGL	NA	NA	NA	NA
CDK9	INF2	NA	NA	NA	NA
CEBPB	GLUD1	NA	NA	NA	NA
CEBPB	GOT1	NA	NA	NA	NA
CEBPB	EIF3A	NA	NA	NA	NA
CEBPB	PRDX3	NA	NA	NA	NA
CEBPB	ACADSB	NA	NA	NA	NA
CEBPB	PSME2	NA	NA	NA	NA
CEBPB	SEC23A	NA	NA	NA	NA
CEBPB	PYGL	NA	NA	NA	NA
CEBPB	DHRS7	NA	NA	NA	NA
CEBPB	TMED10	NA	NA	NA	NA
CEBPB	SERPINA1	NA	NA	NA	NA
CEBPB	HSP90AA1	NA	NA	NA	NA
CEBPB	INF2	NA	NA	NA	NA
CEBPB	EIF4A1	NA	NA	NA	NA
CEBPB	RPL26	NA	NA	NA	NA
CEBPB	PIPOX	NA	NA	NA	NA
CEBPB	JUP	NA	NA	NA	NA
CEBPB	ACLY	NA	NA	NA	NA
CEBPB	VAT1	NA	NA	NA	NA
CEBPB	ITGA3	NA	NA	NA	NA
CEBPB	LRRC59	NA	NA	NA	NA
CEBPB	CLTC	NA	NA	NA	NA
CEBPB	ACOX1	NA	NA	NA	NA
CEBPB	LGALS3BP	NA	NA	NA	NA
CEBPB	ARHGDIA	NA	NA	NA	NA
CEBPB	GATM	NA	NA	NA	NA
CEBPB	PPIB	NA	NA	NA	NA
CEBPB	COX5A	NA	NA	NA	NA
CEBPB	ANPEP	NA	NA	NA	NA
CEBPB	ECI2	NA	NA	NA	NA
CEBPB	DSP	NA	NA	NA	NA
CEBPB	TUBB	NA	NA	NA	NA
CEBPB	RPL10A	NA	NA	NA	NA
CEBPB	FKBP5	NA	NA	NA	NA
CEBPB	HSP90AB1	NA	NA	NA	NA
CEBPB	SOD2	NA	NA	NA	NA
CEBPB	MAP4	NA	NA	NA	NA
CEBPB	GPX1	NA	NA	NA	NA
CEBPB	ABHD14B	NA	NA	NA	NA
CEBPB	FLNB	NA	NA	NA	NA
CEBPB	GBE1	NA	NA	NA	NA
CEBPB	PCCB	NA	NA	NA	NA
CEBPB	NCEH1	NA	NA	NA	NA
CEBPB	BDH1	NA	NA	NA	NA
CEBPB	DAZAP1	NA	NA	NA	NA
CEBPB	REEP6	NA	NA	NA	NA
CEBPB	EEF2	NA	NA	NA	NA
CEBPB	MAP2K2	NA	NA	NA	NA
CEBPB	ICAM1	NA	NA	NA	NA
CEBPB	CDC37	NA	NA	NA	NA
CEBPB	DNAJB1	NA	NA	NA	NA
CEBPB	TPM4	NA	NA	NA	NA
CEBPB	PEPD	NA	NA	NA	NA
CEBPB	RPS16	NA	NA	NA	NA
CEBPB	APOE	NA	NA	NA	NA
CEBPB	APOC2	NA	NA	NA	NA
CEBPB	RPL18	NA	NA	NA	NA
CEBPB	FTL	NA	NA	NA	NA
CEBPB	PPP2R1A	NA	NA	NA	NA
CEBPB	RPL28	NA	NA	NA	NA
CEBPB	EIF2S3	NA	NA	NA	NA
CEBPB	UQCRC2	NA	NA	NA	NA
CEBPB	HP	NA	NA	NA	NA
CEBPB	AGMAT	NA	NA	NA	NA
CEBPB	HMGCL	NA	NA	NA	NA
CEBPB	CLIC4	NA	NA	NA	NA
CEBPB	AK2	NA	NA	NA	NA
CEBPB	PRDX1	NA	NA	NA	NA
CEBPB	AKR1A1	NA	NA	NA	NA
CEBPB	SCP2	NA	NA	NA	NA
CEBPB	PGM1	NA	NA	NA	NA
CEBPB	AK4	NA	NA	NA	NA
CEBPB	ABCD3	NA	NA	NA	NA
CEBPB	CSDE1	NA	NA	NA	NA
CEBPB	PHGDH	NA	NA	NA	NA
CEBPB	HMGCS2	NA	NA	NA	NA
CEBPB	PSMB4	NA	NA	NA	NA
CEBPB	S100A11	NA	NA	NA	NA
CEBPB	C4BPA	NA	NA	NA	NA
CEBPB	HNRNPU	NA	NA	NA	NA
CEBPB	PPIA	NA	NA	NA	NA
CEBPB	CCT6A	NA	NA	NA	NA
CEBPB	HSPB1	NA	NA	NA	NA
CEBPB	YWHAG	NA	NA	NA	NA
CEBPB	SLC25A13	NA	NA	NA	NA
CEBPB	ARPC1B	NA	NA	NA	NA
CEBPB	CALD1	NA	NA	NA	NA
CEBPB	TALDO1	NA	NA	NA	NA
CEBPB	NDUFS3	NA	NA	NA	NA
CEBPB	FTH1	NA	NA	NA	NA
CEBPB	STIP1	NA	NA	NA	NA
CEBPB	DHCR7	NA	NA	NA	NA
CEBPB	HSPA8	NA	NA	NA	NA
CEBPB	TPT1	NA	NA	NA	NA
CEBPB	CTSB	NA	NA	NA	NA
CEBPB	GSR	NA	NA	NA	NA
CEBPB	MTDH	NA	NA	NA	NA
CEBPB	NDRG1	NA	NA	NA	NA
CEBPB	PLEC	NA	NA	NA	NA
CEBPB	SLC25A18	NA	NA	NA	NA
CEBPB	COMT	NA	NA	NA	NA
CEBPB	UPB1	NA	NA	NA	NA
CEBPB	GGT1	NA	NA	NA	NA
CEBPB	TST	NA	NA	NA	NA
CEBPB	MPST	NA	NA	NA	NA
CEBPB	RPL3	NA	NA	NA	NA
CEBPB	ST13	NA	NA	NA	NA
CEBPB	XRCC6	NA	NA	NA	NA
CEBPB	TTC38	NA	NA	NA	NA
CEBPB	GAPDH	NA	NA	NA	NA
CEBPB	GPD1	NA	NA	NA	NA
CEBPB	KRT8	NA	NA	NA	NA
CEBPB	RAB5B	NA	NA	NA	NA
CEBPB	MYL6	NA	NA	NA	NA
CEBPB	CS	NA	NA	NA	NA
CEBPB	SHMT2	NA	NA	NA	NA
CEBPB	DCTN2	NA	NA	NA	NA
CEBPB	ATP2A2	NA	NA	NA	NA
CEBPB	GALM	NA	NA	NA	NA
CEBPB	EML4	NA	NA	NA	NA
CEBPB	UGP2	NA	NA	NA	NA
CEBPB	ANXA4	NA	NA	NA	NA
CEBPB	SUCLG1	NA	NA	NA	NA
CEBPB	HNMT	NA	NA	NA	NA
CEBPB	SPATS2L	NA	NA	NA	NA
CEBPB	IDH1	NA	NA	NA	NA
CEBPB	FKBP1A	NA	NA	NA	NA
CEBPB	APMAP	NA	NA	NA	NA
CEBPB	PYGB	NA	NA	NA	NA
CEBPB	RPN2	NA	NA	NA	NA
CEBPB	TGM2	NA	NA	NA	NA
CEBPB	YWHAB	NA	NA	NA	NA
CEBPB	TPD52L2	NA	NA	NA	NA
CEBPB	AK3	NA	NA	NA	NA
CEBPB	PLIN2	NA	NA	NA	NA
CEBPB	DNAJA1	NA	NA	NA	NA
CEBPB	GALT	NA	NA	NA	NA
CEBPB	TJP2	NA	NA	NA	NA
CEBPB	HNRNPK	NA	NA	NA	NA
CEBPB	ALDOB	NA	NA	NA	NA
CEBPB	RAD23B	NA	NA	NA	NA
CEBPB	HSDL2	NA	NA	NA	NA
CEBPB	STOM	NA	NA	NA	NA
CEBPB	HSPA5	NA	NA	NA	NA
CEBPB	SPTAN1	NA	NA	NA	NA
CEBPB	CRAT	NA	NA	NA	NA
CEBPB	ASS1	NA	NA	NA	NA
CEBPB	RPL17	NA	NA	NA	NA
CEBPB	CYB5A	NA	NA	NA	NA
CEBPB	PDLIM5	NA	NA	NA	NA
CEBPB	ADH5	NA	NA	NA	NA
CEBPB	ADH6	NA	NA	NA	NA
CEBPB	MTTP	NA	NA	NA	NA
CEBPB	HADH	NA	NA	NA	NA
CEBPB	ETFDH	NA	NA	NA	NA
CEBPB	ACSL1	NA	NA	NA	NA
CEBPB	HEXB	NA	NA	NA	NA
CEBPB	IQGAP2	NA	NA	NA	NA
CEBPB	RPS23	NA	NA	NA	NA
CEBPB	CAST	NA	NA	NA	NA
CEBPB	HSD17B4	NA	NA	NA	NA
CEBPB	HINT1	NA	NA	NA	NA
CEBPB	CTNNA1	NA	NA	NA	NA
CEBPB	PTMS	NA	NA	NA	NA
CEBPB	PHB2	NA	NA	NA	NA
CEBPB	STRAP	NA	NA	NA	NA
CEBPB	KRT18	NA	NA	NA	NA
CEBPB	PTGES3	NA	NA	NA	NA
CEBPB	GNS	NA	NA	NA	NA
CEBPB	CKAP4	NA	NA	NA	NA
CEBPB	RPLP0	NA	NA	NA	NA
CEBPB	HPD	NA	NA	NA	NA
CEBPB	GDI2	NA	NA	NA	NA
CEBPB	OPTN	NA	NA	NA	NA
CEBPB	VCL	NA	NA	NA	NA
CEBPB	VDAC2	NA	NA	NA	NA
CEBPB	ANXA11	NA	NA	NA	NA
CEBPB	PAPSS2	NA	NA	NA	NA
CEBPB	ASL	NA	NA	NA	NA
CEBPB	PON1	NA	NA	NA	NA
CEBPB	NAMPT	NA	NA	NA	NA
CEBPB	MYH9	NA	NA	NA	NA
CEBPB	EIF3D	NA	NA	NA	NA
CEBPB	CYB5R3	NA	NA	NA	NA
CEBPB	GLDC	NA	NA	NA	NA
