Row Names	20180205_04_S171849_1186	20180205_23_S171850_1187	20180205_25_S171851_1188	20180205_07_S171854_1191	20180205_08_S171853_1190	20180205_32_S171852_1189	20180205_03_S171856_1193	20180205_39_S171857_1194	20180205_49_S171855_1192	20180205_43_S171859_1196	20180205_45_S171858_1195	20180205_53_S171860_1197	20180205_28_S171862_1199	20180205_29_S171861_1198	20180205_37_S171863_1200	20180205_09_S171864_1201	20180205_13_S171865_1202	20180205_15_S171866_1203	20180205_16_S171868_1205	20180205_55_S171869_1206	20180205_57_S171867_1204	20180205_41_S171872_1209	20180205_48_S171870_1207	20180205_56_S171871_1208	20180205_12_S171875_1212	20180205_20_S171873_1210	20180205_35_S171874_1211	20180205_05_S171878_1215	20180205_27_S171876_1213	20180205_47_S171877_1214	20180205_17_S171881_1218	20180205_24_S171880_1217	20180205_36_S171879_1216	20180205_11_S171884_1221	20180205_21_S171883_1220	20180205_52_S171882_1219	20180205_19_S171885_1222	20180205_40_S171887_1224	20180205_44_S171886_1223	20180205_31_S171889_1226	20180205_33_S171888_1225	20180205_51_S171890_1227
sp|Q9UDY8|MALT1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	194.24794	1131.9229	1335.5969	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UGI8|TES_HUMAN	2044.8644	1573.4668	1869.3513	NaN	NaN	NaN	2170.5845	1309.4587	2220.0195	2094.4045	1598.4344	2596.48	3120.467	2207.5276	2540.163	1940.9391	1897.1577	1064.2699	811.9082	2829.6172	1580.1954	NaN	NaN	NaN	NaN	NaN	NaN	537.3728	2120.9346	2844.2534	NaN	NaN	NaN	NaN	NaN	NaN	1352.8418	1327.1394	2282.919	NaN	NaN	NaN
sp|Q9UH62|ARMX3_HUMAN	NaN	NaN	NaN	129.05678	129.09996	14287.172	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UHB6|LIMA1_HUMAN	1173.7434	94.50666	114.73732	110.69674	23.626547	347.74667	16.41449	1097.1964	1085.8511	761.9668	348.01562	447.0728	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	233.9165	140.97272	230.73987	174.44177	463.99548	656.74634	7.538398	515.4992	272.45334	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UHB9|SRP68_HUMAN	943.4803	1922.0533	1599.9338	1621.649	2375.206	1961.5234	11.095705	1477.4501	3231.2937	4017.0857	1972.123	3730.6567	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.032719	1017.2324	2055.3076	768.16156	1947.0552	1741.683	572.81274	1573.523	1893.7349	40.39344	1842.126	2548.1929	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UHD1|CHRD1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1039.575	1360.3962	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08275706	299.29443	761.73956	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UHD8|SEPT9_HUMAN	603.91583	6141.245	5329.7935	4987.7275	5212.6113	5529.386	2732.7217	8200.7295	8282.758	4327.404	4103.626	3655.337	8870.751	5318.0576	6710.55	2705.5798	2981.2383	3151.1182	3061.3496	6632.6206	4221.5034	5478.9873	8380.281	6478.32	1530.7848	4374.531	4017.1396	474.97607	3635.7507	5715.425	2095.5852	5703.253	8106.2373	55.62471	4987.0894	5017.686	3562.4375	5239.7646	5625.0923	6025.206	5168.9375	3604.025
sp|Q9UHD9|UBQL2_HUMAN	726.7991	3217.1538	3649.6084	41.067635	57.641186	2302.2	NaN	NaN	NaN	3427.0225	2687.547	3108.9492	2996.3152	2494.0732	2523.3623	545.3941	572.34033	246.39618	482.12805	1985.4293	1492.8851	2727.6978	2220.9253	2778.5664	NaN	NaN	NaN	1.9390497	2412.4312	3316.3113	715.7282	1404.5498	3180.3438	524.84314	2433.6018	1562.9377	NaN	NaN	NaN	2903.1877	2085.967	1931.1116
sp|Q9UHG3|PCYOX_HUMAN	1293.0935	3087.9143	2910.7441	2424.4387	2364.9646	3791.3413	1257.5089	4676.534	5158.076	9211.742	5960.1323	6436.368	2992.7827	2550.1196	4043.1743	NaN	NaN	NaN	23.445448	1060.6847	1220.6566	NaN	NaN	NaN	134.56918	630.8117	1875.1553	2143.2412	1799.8374	2499.4602	1913.7858	2361.1653	4172.942	2552.8457	1128.9036	1221.0608	1260.6538	166.55504	1994.5068	NaN	NaN	NaN
sp|Q9UHJ6|SHPK_HUMAN	425.08746	1668.8864	1336.3258	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.946892	617.4727	911.93445	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UHL4|DPP2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	800.28076	1480.7786	704.6868	4738.685	4016.4382	3670.035	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	225.27449	425.10327	31.10765	4517.4717	2948.5945	2751.5708
sp|Q9UHQ9|NB5R1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	1414.2189	0.52961296	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1125.2178	1136.5808	1613.9629	871.33984	240.80818	140.02751	NaN	NaN	NaN	863.4215	997.6226	1192.6241	755.7658	668.69476	584.196	777.61115	810.12646	1497.858	788.598	726.2657	652.0585	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UHR4|BI2L1_HUMAN	NaN	NaN	NaN	1906.5023	1880.4644	70.92163	NaN	NaN	NaN	2513.2017	1876.1576	1840.6738	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	355.99335	2324.8848	3002.0674	NaN	NaN	NaN	NaN	NaN	NaN	2551.2778	1763.6863	1956.3241
sp|Q9UHV9|PFD2_HUMAN	997.8724	989.80554	1302.7574	855.25336	962.7267	2492.2786	723.85144	1138.1102	1682.9117	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2192.0972	1651.5045	1895.112
sp|Q9UHW9|S12A6_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	927.21277	892.58954	676.0836	NaN	NaN	NaN	1249.6229	1035.2151	984.1288	401.01044	368.83362	643.3693	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1351.4045	NaN	2174.5422	NaN	NaN	NaN
sp|Q9UHX1|PUF60_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	733.5591	843.98785	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UHY7|ENOPH_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	574.9043	148.80385	252.01654	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UI08|EVL_HUMAN	NaN	NaN	NaN	94.40363	19.065805	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UI17|M2GD_HUMAN	3017.8254	7303.9307	5400.962	5439.3716	5310.5	4833.872	2772.4102	8486.263	12431.439	7524.29	6972.3403	9937.371	NaN	NaN	NaN	3401.682	4112.3467	2391.1382	2787.1504	3914.623	2581.478	1908.1207	1910.3955	1330.0486	2930.9321	4205.226	5215.4517	5448.6597	8944.62	13309.795	3955.7542	3686.265	4979.0693	1434.342	2349.8542	2260.6895	2140.0479	1681.9435	2664.7188	4370.037	4805.2783	3342.919
sp|Q9UI30|TR112_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	899.522	1386.124	1150.4474	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UI42|CBPA4_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	245.76466	169.0876	6283.7114	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UIJ7|KAD3_HUMAN	1991.5085	2477.5544	2365.7075	5847.709	6093.5234	11629.103	2065.6838	9975.033	11719.299	9763.3955	7008.1475	9159.686	8245.2	7157.8545	10042.289	8021.134	9687.023	8371.059	6294.0576	9318.148	5963.5615	5438.5225	4114.4463	3591.2993	2322.4092	3099.2815	4430.9365	413.2894	1817.0564	2958.3462	4706.6377	5763.162	7662.118	990.6	6710.884	6982.8633	3328.2515	1666.296	4318.647	10465.504	9221.851	8943.795
sp|Q9UIV8|SPB13_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5050.145	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UJ68|MSRA_HUMAN	16.805017	2763.4553	3229.1372	NaN	NaN	NaN	1525.0928	2366.8013	2793.5852	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	987.56195	1187.8835	2137.638	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UJ70|NAGK_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	361.2431	233.64151	136.52701	368.49152	212.04129	294.758	1195.5974	1552.7437	572.1002	1338.0327	3788.5881	2817.9343	NaN	NaN	NaN	251.43932	356.42416	587.5369	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1035.3959	935.4447	1307.6102	2190.2847	1909.6111	1404.9276
sp|Q9UJ83|HACL1_HUMAN	233.83034	1866.8755	1359.7255	NaN	NaN	NaN	213.39343	823.945	707.2513	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	269.46866	919.8974	685.3341	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UJM8|HAOX1_HUMAN	28517.373	65879.64	56733.73	54103.164	49531.94	53938.79	27974.305	46947.723	58766.406	84779.875	52985.617	65750.89	43159.47	31794.914	32903.332	32586.191	36355.39	22039.545	46526.934	63933.656	46616.92	36270.105	32298.52	36682.53	38647.035	65413.63	59523.02	29442.885	53599.85	74695.375	50498.883	53883.523	61610.96	48189.68	63867.82	56120.434	49983.176	23021.771	56777.28	75278.67	67024.04	59411.652
sp|Q9UJS0|CMC2_HUMAN	3874.7969	17966.094	16451.883	6698.3833	8995.185	1438.9695	4051.3525	7485.092	9229.712	26429.006	18950.97	23052.045	10298.952	8357.211	10223.375	7400.8076	7892.748	4831.1353	5119.5146	7224.295	4942.052	4968.4844	1710.1377	3647.183	11122.203	21163.219	24712.633	2253.9976	6306.924	5392.4106	7721.8584	7695.448	15864.1455	4173.3906	15381.165	13551.66	12778.096	6328.164	17758.625	5425.806	3912.974	3639.103
sp|Q9UJU6|DBNL_HUMAN	4558.073	5289.5576	4194.9844	4496.4043	5344.421	3696.3423	2937.5793	6227.6104	5118.6045	6359.6006	4898.586	4884.803	4325.246	3605.1658	3867.4995	2789.1272	3222.7944	2132.604	3923.0698	4845.545	3000.411	5387.9424	8681.993	6057.9336	736.22565	3132.4429	3418.2036	2521.6492	3426.2144	4989.9307	3600.3281	3458.58	4215.408	1830.8186	2168.6096	4638.7793	2671.2576	4328.374	2466.4463	3795.3892	4012.209	3067.4292
sp|Q9UJZ1|STML2_HUMAN	3594.3386	6740.612	5782.5547	10326.863	10707.812	4446.6475	6740.1045	1729.2273	2047.8678	9741.926	5885.6143	7672.615	10600.305	8976.953	8859.557	6093.366	6084.0	6950.6323	7665.131	12343.195	7323.945	9820.807	5851.096	6754.3423	5009.6855	13295.666	15390.693	4854.1865	9433.144	12211.336	3781.9675	6750.211	9437.55	7262.8027	13708.324	8486.789	10757.234	7163.924	10486.911	841.5578	1258.5796	821.70764
sp|Q9UK22|FBX2_HUMAN	449.46378	447.38422	578.1271	325.81937	356.5339	1586.6232	158.75156	3104.1743	1059.3359	NaN	NaN	NaN	851.0115	967.1378	1262.2595	1088.0745	1513.0398	894.92224	3294.4368	5456.3877	3072.5564	5487.8135	4417.115	5087.6714	NaN	NaN	NaN	394.46097	337.7262	849.4304	612.374	1525.736	2178.3552	1300.2146	918.06036	959.00244	NaN	NaN	NaN	3562.4446	1825.2693	2747.3794
sp|Q9UKK9|NUDT5_HUMAN	9210.423	5549.642	8296.277	7260.7744	8418.81	13564.599	3665.6785	12163.621	13822.035	7231.97	5450.8154	8039.7495	5894.0146	6329.5806	6892.9263	11546.741	11379.954	8278.699	7366.422	16844.6	11924.676	15747.82	15178.414	12528.377	6333.202	11362.314	12544.846	5489.91	1757.574	2227.2197	2563.5999	4332.3643	5961.363	5526.7383	13546.695	21377.928	10449.4	4076.154	11683.037	18269.057	13194.523	12457.863
sp|Q9UKM9|RALY_HUMAN	NaN	NaN	NaN	1227.2922	1653.9172	44.90218	NaN	NaN	NaN	1935.1436	737.9141	1806.5352	2118.9023	1943.4645	2184.6536	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	625.75146	6546.1514	5984.6074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UKV3|ACINU_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	530.6133	265.10428	683.6812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	199.74297	833.0396	1772.2609	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UKY3|CES1P_HUMAN	72194.62	108685.7	89868.734	68680.26	62910.277	37612.824	21549.076	113390.79	209068.89	149616.55	129153.01	169956.5	106970.195	147066.88	180709.58	95736.57	82743.85	65720.875	71696.98	142205.47	95464.22	131332.61	82728.98	123129.75	54334.105	82114.83	103526.34	76899.64	111799.31	99573.23	68142.836	60929.18	91901.08	30190.73	125385.34	114884.93	155148.36	103968.89	179107.39	212305.11	169025.31	149996.17
sp|Q9UKY7|CDV3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1436.5574	374.6256	1072.0952	NaN	NaN	NaN	NaN	NaN	NaN	1706.9695	2086.6077	1343.7997	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UL12|SARDH_HUMAN	195.2081	8096.4937	7886.313	5303.01	5349.7964	5203.971	4.8904786	5816.0938	5823.871	8722.446	5620.765	6381.8496	4605.002	3615.363	3631.8052	2473.8555	3029.7231	1932.875	2389.273	4716.8486	3540.8079	2553.7258	2525.9114	2129.8083	4277.133	6270.0566	6469.875	1288.4277	5665.8604	7240.3623	2661.8835	3503.9436	5509.2153	82.89673	896.2151	335.1092	1520.2465	693.5823	3180.8188	1837.4458	2296.5142	2423.862
sp|Q9UL46|PSME2_HUMAN	2300.817	5810.3613	4914.0615	9724.288	6969.1675	7526.1274	4409.967	7011.4097	6888.6396	11000.465	8349.794	9160.721	6856.1064	6183.8975	7824.3887	7101.802	7031.1943	4232.7275	2045.515	8618.162	6143.504	11194.626	5988.334	8801.098	155.78793	4318.9556	4195.505	2491.1228	6670.2925	8298.773	4865.0293	5833.5547	4007.9639	1656.0159	8403.335	6039.3896	3172.7515	4031.8	6277.1646	5397.332	5664.3745	4043.1265
sp|Q9ULA0|DNPEP_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	533.996	2576.5415	1417.0815	1737.7118	1125.578	1159.82	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2271.2373	1295.3932	1399.0796
sp|Q9ULC4|MCTS1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	441.53937	39.47633	592.32794	NaN	NaN	NaN
sp|Q9ULC5|ACSL5_HUMAN	11.120396	2169.5698	1386.4663	914.96204	1478.118	1760.3373	1383.5032	720.3553	1124.228	NaN	NaN	NaN	1651.6567	1247.5222	2201.847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.87273	1378.815	1496.0856	NaN	NaN	NaN	2641.4006	2800.8315	7163.791	428.08646	1294.94	943.4278	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9ULD0|OGDHL_HUMAN	NaN	NaN	NaN	40.920963	0.26628256	28.177614	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6662336	96.603615	48.048985	NaN	NaN	NaN	0.12098786	37.180676	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.078545	1578.4299	1701.8198	1032.3604
sp|Q9ULV4|COR1C_HUMAN	5728.6035	8257.9	9172.135	9134.848	10778.588	9231.238	7028.3223	10955.982	11448.016	15477.599	8648.303	11073.819	10354.279	10298.006	11390.809	6285.929	7347.9565	5150.758	6290.658	10084.607	9119.717	6362.1445	2519.9749	3111.6997	9366.406	17206.938	13064.3125	10338.646	11292.324	18852.549	5532.665	6113.7373	9359.609	0.069596864	7600.1367	5646.8135	4558.88	1951.323	5224.9287	7263.9707	4807.598	4379.583
sp|Q9ULZ3|ASC_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.20452	790.2761	1123.6783	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UM54|MYO6_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	841.0107	427.7099	904.772	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.002174	267.67047	3.64494	515.13556	1421.7572	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UMS4|PRP19_HUMAN	653.21893	1708.0131	1619.9874	134.7851	NaN	2224.2285	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	614.7998	2322.02	1800.8378	989.03973	896.5475	1324.018	457.20612	763.1681	938.0631	NaN	NaN	NaN
sp|Q9UMY4|SNX12_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	891.5666	1288.472	962.7849	NaN	NaN	NaN	4.237022	305.1658	450.89145	NaN	NaN	NaN	NaN	NaN	NaN	264.83932	30.207705	NaN	NaN	NaN	NaN	NaN	NaN	566.7157
sp|Q9UN36|NDRG2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	676.91	1202.3275	1476.191	4229.4346	2614.688	3400.5579	468.04987	220.79715	295.7433	694.8307	638.62256	613.2888	238.98035	796.3137	100.91538	1457.8573	830.38086	1102.5762	NaN	NaN	NaN	159.09453	849.20374	1207.0774	NaN	NaN	NaN	390.11163	924.9648	1879.4913	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UN86|G3BP2_HUMAN	888.5526	2472.3704	1283.5663	1859.3375	1617.1492	1183.7493	1265.1715	2262.408	1845.1832	6.251622	1.0120636	1659.6095	1769.7233	918.3644	1832.2109	NaN	NaN	NaN	1232.4583	1625.8209	1142.9104	1425.7776	1331.3514	1328.7025	1253.8524	1260.5293	1527.7933	1123.3346	1336.0319	1543.2162	840.7074	1481.4706	1794.472	989.1777	1250.6276	919.86163	939.77515	1398.2292	1419.509	1317.5593	1432.3964	1037.7505
sp|Q9UNE7|CHIP_HUMAN	NaN	NaN	NaN	1488.9105	1484.5194	220.7876	189.5578	1653.5935	2216.3281	2349.8572	1830.3936	2467.2407	1520.5442	1370.8839	1384.5067	1045.8792	900.00964	799.2152	710.6395	155.38765	106.056694	NaN	NaN	NaN	925.6648	1647.0426	1735.886	1182.4763	1366.6849	2155.0713	NaN	NaN	NaN	283.98737	1470.0953	1317.2955	866.3907	805.4065	908.1444	1612.1528	1525.4199	1090.701
sp|Q9UNF0|PACN2_HUMAN	NaN	NaN	NaN	1027.8535	938.3817	648.0098	1345.6046	3758.5957	2853.8179	2807.4922	1121.302	1874.4722	2278.079	2127.559	2864.7551	2337.843	1969.9365	1625.0886	2044.0167	4060.6772	2484.421	2779.4229	3086.7715	2892.987	1064.9678	203.24121	131.69589	913.03925	852.5693	1778.3064	1134.0482	1231.9785	1222.7996	NaN	NaN	NaN	NaN	NaN	NaN	1855.5082	1512.7762	1273.9127
sp|Q9UNH7|SNX6_HUMAN	279.01956	411.85278	610.03516	697.30493	855.4279	371.2147	215.7367	1341.7817	2533.6133	1373.606	776.7864	916.4959	1455.6345	1604.3901	2250.398	840.0998	907.51184	706.40704	NaN	NaN	NaN	566.95636	627.1577	451.76974	NaN	NaN	NaN	693.57544	473.96228	1735.8545	NaN	NaN	NaN	NaN	NaN	NaN	1229.2063	651.4827	1133.1265	NaN	NaN	NaN
sp|Q9UNM6|PSD13_HUMAN	16.011627	3572.955	3542.9873	4346.663	5245.81	5663.673	1517.7615	5010.7456	5961.4316	5634.373	3907.436	4530.3765	5085.056	3743.0532	4333.775	2164.7495	2639.5706	1590.3806	2921.0317	5072.2134	2417.8423	2817.9775	2325.8914	2217.6753	1115.0068	3061.343	2834.1516	14.284113	4166.079	4626.354	2801.5073	4137.715	6332.4795	281.2876	3910.521	4994.5967	2620.062	2493.4517	3862.0417	4460.0654	4614.537	2889.991
sp|Q9UNZ2|NSF1C_HUMAN	378.32147	5016.5293	5133.2285	2461.1135	1876.6204	475.13126	2632.0916	4390.24	3044.4531	2039.2965	994.60986	1779.9348	NaN	NaN	NaN	2372.5156	2676.1982	2209.5972	2157.6826	3913.8472	2616.1152	5206.438	4241.3965	4950.6665	2.4252174	2432.462	2568.6208	2092.0251	2522.1326	4552.299	4820.858	6152.4375	4700.3438	228.46356	1015.8892	1160.3579	2653.978	1629.7697	3339.16	2639.6045	2209.9028	1624.9968
sp|Q9UPN3|MACF1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1010.5132	902.66455	1365.5875	1816.3324	104.02088	389.80975	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UQ16|DYN3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1018.16284	1243.2715	942.0749	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UQ35|SRRM2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	1039.6997	827.22815	1194.6963	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9UQ80|PA2G4_HUMAN	8342.797	15585.836	13168.5625	12552.371	12854.915	20664.215	9986.416	16297.395	10821.324	17443.307	11126.473	14102.986	19979.188	15640.6	16867.766	4860.8345	5328.0576	5375.6523	5535.674	8456.095	4866.0435	12740.148	13290.559	10582.488	6566.4688	11363.168	9729.146	1305.0953	4985.068	7021.0366	8032.1665	10780.516	12844.174	3719.0928	7371.302	11034.314	6126.3633	5141.9434	7447.351	7574.518	6349.78	4991.2075
sp|Q9UQB8|BAIP2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.1254306	104.260445	677.3061	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q9Y2B0|CNPY2_HUMAN	1322.6394	3449.0532	4232.3477	7194.3774	8231.48	6889.8726	9135.71	13962.305	13041.104	5760.324	3258.3335	5399.89	3213.124	4360.6484	6130.0566	2562.5015	3060.5256	2212.1929	5827.793	10870.342	7423.989	NaN	NaN	NaN	9283.117	12307.763	11648.83	2375.681	7670.478	8979.257	11897.906	14829.123	14520.552	3646.0715	3688.0933	3761.1816	2566.1099	2323.1033	4220.3276	11804.069	6221.6807	8275.254
sp|Q9Y2P5|S27A5_HUMAN	447.66574	4428.032	2746.3513	1389.3734	1367.8934	1800.3643	1354.6112	1684.866	1424.8752	974.94464	716.66797	602.2809	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.047062	712.999	1131.3848	0.037671607	1446.2612	650.62744	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
