Row Names	20160419_12_445	20160419_27_447	20160419_31_446	20160419_08_449	20160419_10_450	20160419_13_448	20160419_04_452	20160419_06_453	20160419_17_451	20160419_25_454	20160419_26_455	20160419_30_456	20160419_09_457	20160419_14_458	20160419_16_459	20160419_05_460	20160419_18_462	20160419_20_461	20160419_21_464	20160419_22_463	20160419_29_465
sp|P07195|LDHB_HUMAN	10.470749	10.861936	10.133253	10.894105	11.610746	11.581477	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.1332784	11.016156	6.2745585	NaN	NaN	NaN
sp|P07203|GPX1_HUMAN	13.408516	12.869381	12.472713	NaN	NaN	NaN	13.115574	12.40351	11.511918	12.923341	12.513923	13.749213	13.495647	13.307708	13.136109	13.34852	13.083546	13.552511	14.987163	15.048176	15.143355
sp|P07237|PDIA1_HUMAN	16.859056	16.779247	16.66091	15.81625	16.653667	17.113487	16.402946	16.619217	16.910967	16.526182	16.706656	17.231163	17.290415	17.453096	17.435373	16.716187	16.882298	16.61515	16.385668	16.748993	16.064175
sp|P07305|H10_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	12.11478	9.8594475	10.934238	NaN	NaN	NaN	NaN	NaN	NaN	13.017499	11.034786	12.250426	12.290716	12.494297	12.1397915
sp|P07306|ASGR1_HUMAN	12.121046	11.90825	12.006222	12.46479	11.764391	11.239676	NaN	NaN	NaN	10.94232	10.547206	9.57484	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P07327|ADH1A_HUMAN	13.646361	13.2719755	13.452602	13.635513	14.229517	14.100283	13.736678	12.241879	11.699937	13.7267065	13.868526	13.778895	14.248787	14.279676	14.09307	13.649209	14.538174	13.730461	11.994147	12.014356	12.282248
sp|P07339|CATD_HUMAN	15.383804	15.332637	15.125371	15.309093	15.361364	15.668857	17.947472	15.800775	15.791243	15.757622	15.683878	15.317216	17.744972	17.593584	17.60401	17.748678	15.809461	17.53762	18.235952	18.357548	18.488855
sp|P07355|ANXA2_HUMAN	18.244434	17.937588	18.137125	18.841484	18.722565	18.517448	18.662441	18.53978	18.422382	19.150396	18.927874	18.789824	18.998985	19.184113	19.086594	18.564503	18.266357	18.529636	17.952244	18.283249	18.444965
sp|P07437|TBB5_HUMAN	14.329409	14.161086	13.859518	16.019775	15.922745	16.24565	16.46074	16.87061	17.060194	13.934781	13.818838	13.811739	14.903062	14.842242	14.8422165	16.443098	17.050596	16.28302	12.801621	12.980084	12.788517
sp|P07476|INVO_HUMAN	7.252011	12.529026	0.97414756	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P07602|SAP_HUMAN	14.4652	14.639476	14.46765	14.295097	14.179989	14.402661	15.68014	14.585416	14.737428	15.050039	15.006546	14.575775	15.187108	15.252435	15.822769	15.246748	14.705406	15.468053	15.557811	15.743313	15.1787405
sp|P07686|HEXB_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	14.156682	9.156607	8.128719	NaN	NaN	NaN	14.080868	14.008546	14.162755	14.394953	12.767789	13.887579	11.626156	11.613687	11.664165
sp|P07711|CATL1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.098805	9.326038	10.999956	13.9977255	14.090298	13.954513
sp|P07737|PROF1_HUMAN	17.449854	17.127174	17.277607	15.149406	14.922522	14.697091	18.147728	17.829811	17.954018	16.852985	16.990112	17.23027	16.911411	16.951445	17.103594	16.8013	17.074034	16.905743	14.703285	14.590094	14.577101
sp|P07741|APT_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.54077	11.329553	12.377481	NaN	NaN	NaN
sp|P07814|SYEP_HUMAN	14.244218	15.441107	14.002709	13.864091	15.085103	15.040552	8.457774	10.707899	10.893016	10.424542	8.982776	11.07131	NaN	NaN	NaN	NaN	NaN	NaN	10.004836	9.649039	10.30004
sp|P07858|CATB_HUMAN	15.740824	15.896853	15.234233	16.24086	16.375816	16.561356	18.866566	15.791127	15.096973	17.191141	17.2536	17.767517	18.340885	18.349651	18.37504	18.852753	16.01966	18.964397	18.5987	18.810144	18.730387
sp|P07900|HS90A_HUMAN	14.353074	14.14282	14.753166	14.196842	14.127309	14.3514385	13.737003	13.713395	13.543389	14.159903	14.610005	14.322347	14.390367	14.354759	14.20927	13.366382	14.050116	13.557748	13.582852	13.879163	13.531081
sp|P07902|GALT_HUMAN	NaN	NaN	NaN	11.799025	11.413933	11.3569145	NaN	NaN	NaN	12.510345	12.625483	12.4820795	13.745439	13.47169	13.358849	13.062171	11.648141	13.296724	14.240512	14.178349	13.955367
sp|P07910|HNRPC_HUMAN	13.748635	13.806953	13.810136	15.040288	14.951301	14.555868	13.479694	13.790531	13.65896	13.699961	12.776502	14.067408	14.326248	14.23539	14.233859	13.976568	14.744122	14.179989	13.627071	13.709638	13.5255165
sp|P07919|QCR6_HUMAN	NaN	NaN	NaN	11.111896	11.078991	9.664594	11.781956	10.432403	10.300509	15.351105	15.462891	14.028282	11.463483	11.61447	11.630409	11.699388	10.388103	11.5757675	12.832959	12.862961	12.86881
sp|P07951|TPM2_HUMAN : sp|P09493|TPM1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.210582	10.167064	11.1534815	NaN	NaN	NaN	NaN	NaN	NaN	10.529294	10.705021	11.13088
sp|P07954|FUMH_HUMAN	13.794575	13.385104	13.392514	11.716438	11.797741	12.008218	14.558418	14.319353	13.565635	12.470341	12.836666	12.771914	11.85433	12.106868	12.049327	15.605764	15.177243	15.5248165	12.079576	12.353067	12.082921
sp|P08133|ANXA6_HUMAN	13.871416	13.742095	13.060103	14.615675	14.582893	14.803818	14.595944	13.820289	14.148999	13.881878	13.853637	13.832944	13.42054	13.521589	13.406726	15.326921	14.84165	15.180999	15.185813	14.867734	14.970771
sp|P08238|HS90B_HUMAN	15.650722	15.487463	15.482634	14.61925	15.127614	14.860682	12.997694	14.60537	14.544713	14.351901	14.452892	14.111959	14.200563	14.299224	14.208142	14.043804	15.59096	14.226337	14.660375	14.789474	14.74685
sp|P08263|GSTA1_HUMAN	12.762483	11.633383	12.729753	13.466557	12.256737	10.842074	12.514231	12.717911	13.114367	11.539977	11.713791	11.927522	14.0450115	14.060137	13.257043	13.108756	13.308261	12.765228	12.728425	12.738351	13.139133
sp|P08319|ADH4_HUMAN	16.7379	16.371521	16.588259	15.418292	15.558353	15.476708	13.182124	15.460332	15.244575	15.9893265	16.004362	16.18768	15.63134	15.477511	15.543944	15.346803	15.823762	15.029084	14.934944	15.053247	15.010538
sp|P08559|ODPA_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.181879	11.322132	10.408359
sp|P08574|CY1_HUMAN	12.309315	12.156648	12.341618	12.406351	11.862063	12.070662	12.711803	13.392244	13.3183365	10.26516	10.395091	9.022923	NaN	NaN	NaN	13.140475	13.066988	12.948465	12.54326	12.297201	12.378536
sp|P08603|CFAH_HUMAN	NaN	NaN	NaN	9.683087	9.972627	9.718853	12.767909	10.710611	11.707946	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P08670|VIME_HUMAN	16.76147	16.71936	16.959763	16.899044	16.58746	15.5601225	17.228104	16.739523	16.713284	16.425598	16.379408	16.237015	17.35913	17.202553	17.218382	15.97057	16.00606	15.771152	16.472946	16.415062	16.565163
sp|P08684|CP3A4_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	9.359408	10.9732895	11.379438	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P08708|RS17_HUMAN	NaN	NaN	NaN	11.315425	11.481045	11.351564	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.96042	12.45151	11.8944645	NaN	NaN	NaN
sp|P08727|K1C19_HUMAN	14.818092	14.702055	15.017267	15.543336	15.307139	14.549821	15.900598	15.379519	15.487208	15.817714	15.829223	16.155037	17.545225	17.42869	17.29168	16.673735	15.5201435	16.061714	16.357704	16.352175	16.462418
sp|P08729|K2C7_HUMAN	12.343928	12.258841	12.716959	11.477788	11.939179	12.171988	11.497532	11.984944	11.757874	12.315511	12.496128	12.600443	13.296116	13.474643	12.871285	12.815761	12.921102	12.656377	12.248936	12.041052	12.327998
sp|P08758|ANXA5_HUMAN	15.922266	15.887752	15.83508	15.682118	16.132046	16.015352	14.725632	15.954162	15.490019	15.287505	15.000726	15.211194	16.457098	16.53034	16.386747	16.183647	15.874986	16.206665	15.7955	15.942518	16.4939
sp|P08779|K1C16_HUMAN	12.882248	19.715286	16.97946	15.378458	14.113779	15.642964	14.303479	16.21871	15.145002	11.224576	12.205795	13.192627	12.191584	11.410784	10.939677	13.605364	14.155905	15.965356	13.229496	11.141684	9.621161
sp|P08865|RSSA_HUMAN	16.110596	16.566368	15.83131	14.533697	14.675345	15.015483	13.969475	14.7781315	14.517318	14.563705	14.580363	14.601834	15.398991	15.351705	15.380829	14.06623	14.421758	14.008574	15.112608	15.216892	15.271484
sp|P09110|THIK_HUMAN	15.027089	14.976733	15.00978	15.175439	14.770618	14.521666	15.946719	15.679198	15.656376	16.327614	16.182346	16.958752	15.541344	15.625294	15.595154	15.884514	15.243967	16.123705	15.662138	15.847417	15.776329
sp|P09210|GSTA2_HUMAN	12.238973	12.068442	11.673508	12.067248	12.389412	12.519688	12.379627	12.2580385	11.772475	12.14495	12.128379	12.3624	12.2971325	12.619425	12.098672	12.147181	11.71386	12.203401	11.867026	11.847695	12.083467
sp|P09327|VILI_HUMAN	11.956	11.846396	11.4908285	12.020987	12.148683	12.159529	10.076446	12.402463	12.846045	11.671418	12.019733	11.490243	12.407376	12.480607	12.540448	13.378389	11.026574	13.167143	13.148435	12.979852	13.460032
sp|P09382|LEG1_HUMAN	16.242113	16.589535	15.613348	13.967227	14.672769	14.828138	15.019338	14.845588	14.018346	16.082405	16.864239	16.224012	16.19137	16.224308	16.3546	14.246378	14.420322	14.881957	15.211158	15.168698	15.043386
sp|P09417|DHPR_HUMAN	12.248791	12.027084	12.1434555	NaN	NaN	NaN	14.972457	14.30985	14.997067	12.000423	12.182533	11.989169	12.731451	12.807187	13.011234	12.891363	12.248806	12.901602	12.548043	12.641251	12.096539
sp|P09429|HMGB1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	10.464083	11.839332	11.919098	12.441823	12.40839	11.548285	NaN	NaN	NaN	9.569499	11.4076395	9.384864	10.092006	8.924949	10.801304
sp|P09467|F16P1_HUMAN	12.421659	12.774299	12.42849	12.957833	12.732992	12.493636	16.447117	14.701779	14.540585	14.179989	14.067411	16.42252	15.523151	16.496408	16.612005	15.191168	13.845239	15.283096	15.964673	15.812955	15.65989
sp|P09493|TPM1_HUMAN	12.527862	12.938658	12.339617	11.651064	12.259293	12.543239	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.19279	13.937588	12.800431	NaN	NaN	NaN
sp|P09496|CLCA_HUMAN	NaN	NaN	NaN	8.177485	8.165874	11.74268	12.591972	12.537528	12.456174	11.980098	12.44589	12.158937	NaN	NaN	NaN	9.7882	11.950682	9.959591	NaN	NaN	NaN
sp|P09497|CLCB_HUMAN	10.104057	10.5892	10.563814	NaN	NaN	NaN	10.166874	10.177977	10.912586	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P09525|ANXA4_HUMAN	14.909823	15.014571	14.717084	14.867454	14.9627	14.949741	15.862347	14.931842	14.813199	15.61039	15.540313	15.566747	13.725685	13.627299	13.457304	16.255234	15.6717005	15.918535	14.706938	14.940083	14.254403
sp|P09622|DLDH_HUMAN	15.238085	15.806571	15.349925	13.820142	13.678591	13.737389	14.283642	12.234738	11.971543	14.408094	14.164817	13.977958	13.9548	14.047342	14.123874	13.76811	13.978155	13.798168	14.179989	14.396965	14.242812
sp|P09651|ROA1_HUMAN	13.6020775	13.571261	13.688872	12.549823	13.034814	13.032036	12.903648	14.162316	14.583838	13.6848345	14.244491	14.405694	13.597933	13.833223	13.771258	13.068884	14.303659	13.499771	13.35209	13.485339	12.462362
sp|P09871|C1S_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.272878	10.681316	12.095664	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P09874|PARP1_HUMAN	11.904097	11.184496	11.798729	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P09936|UCHL1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	11.046929	10.408445	11.006554	NaN	NaN	NaN	11.0090685	10.807637	11.383086	11.01929	11.472536	10.726183	NaN	NaN	NaN
sp|P09960|LKHA4_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	10.902985	10.846867	11.725339	NaN	NaN	NaN	11.253621	11.434792	11.225323	12.676952	10.910692	12.654673	NaN	NaN	NaN
sp|P09972|ALDOC_HUMAN	15.216263	15.412165	15.132865	14.760094	15.332114	15.290585	13.605655	11.587986	11.241378	12.746355	12.719464	13.127932	14.007746	14.12908	14.145142	13.943946	12.454665	13.713527	15.307124	15.463136	15.190942
sp|P10109|ADX_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.4817505	11.38275	11.416043	NaN	NaN	NaN	11.665594	11.70896	11.922621
sp|P10253|LYAG_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.650102	12.889804	12.648963	12.867141	11.27041	12.741398	13.528787	13.27903	13.512104
sp|P10319|1B58_HUMAN : sp|P30491|1B53_HUMAN : sp|P30504|1C04_HUMAN : sp|P30508|1C12_HUMAN : sp|P30510|1C14_HUMAN : sp|P30685|1B35_HUMAN : sp|Q07000|1C15_HUMAN : sp|Q29865|1C18_HUMAN : sp|Q29963|1C06_HUMAN	9.55167	8.441954	9.349363	12.827494	13.070505	12.701378	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P10412|H14_HUMAN : sp|P16402|H13_HUMAN : sp|P16403|H12_HUMAN	13.404348	13.091998	13.411784	14.190118	14.183193	13.90935	13.351472	12.390063	12.272272	12.956415	13.153023	12.968415	NaN	NaN	NaN	12.876821	12.350406	12.279957	13.851004	13.468513	13.806108
sp|P10412|H14_HUMAN : sp|P16402|H13_HUMAN : sp|P16403|H12_HUMAN : sp|Q02539|H11_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.052644	11.543672	12.136962	NaN	NaN	NaN	NaN	NaN	NaN
sp|P10515|ODP2_HUMAN	10.844292	10.623355	10.759313	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.749051	11.681114	11.522476	12.008521	10.976067	12.171844	12.563235	12.873151	12.598494
sp|P10599|THIO_HUMAN	13.914482	14.175327	14.021589	16.542093	16.76635	17.064741	16.44249	16.230772	16.346767	16.971596	17.041	16.704416	16.161112	16.273558	16.423883	15.961189	16.524117	16.185251	16.30051	16.30244	16.34571
sp|P10606|COX5B_HUMAN	14.198855	14.384417	14.082288	14.084904	14.06957	13.96118	11.53605	14.630173	14.003238	13.742235	13.884944	12.938274	14.860001	14.521798	14.114681	13.81371	13.022921	13.502791	13.807743	13.720719	14.186783
sp|P10619|PPGB_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.9464445	12.794916	12.51843	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P10632|CP2C8_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.4888027	9.694736	9.472434	9.636603	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P10644|KAP0_HUMAN	11.469943	11.09747	11.379944	10.479118	10.752183	10.798419	NaN	11.140455	11.189351	10.889837	10.956929	10.586381	11.345151	10.918441	11.157341	12.68317	12.367356	12.587864	10.582027	10.603208	10.24373
sp|P10768|ESTD_HUMAN	12.763683	12.833963	12.779617	13.925908	13.624446	13.312389	14.348426	13.522946	13.281538	14.1586275	14.464078	14.285198	15.53417	15.45233	15.486175	13.466439	12.620393	13.422582	15.170154	15.337615	15.266409
sp|P10809|CH60_HUMAN	17.735329	18.097698	18.13724	18.300121	17.935513	18.09142	17.42878	16.98233	17.290218	17.257076	17.34726	17.694942	17.958998	17.970078	17.938673	17.314545	17.197865	17.128284	18.468533	18.724619	18.451248
sp|P10909|CLUS_HUMAN	16.212557	16.202057	16.375273	16.898083	16.802464	16.996038	16.283674	17.742384	17.62952	16.573172	16.74683	16.690569	16.669897	16.4469	16.638762	17.510157	17.088644	17.874725	15.091681	15.355813	14.044552
sp|P11021|GRP78_HUMAN	17.528845	17.564468	17.423187	17.589804	17.64045	17.70582	16.724533	17.441887	17.334867	16.693518	16.69072	16.824282	17.420332	17.348068	17.329256	16.507128	16.894285	16.751575	16.715813	17.012707	16.921698
sp|P11117|PPAL_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.780951	11.6206255	12.05625
sp|P11142|HSP7C_HUMAN	17.440529	17.709862	17.195683	15.652525	16.031712	15.994555	16.596188	16.886335	16.74247	16.888128	17.300196	17.002691	16.664639	16.636154	16.669168	16.725548	17.569452	16.685177	15.307634	15.514025	15.309114
sp|P11177|ODPB_HUMAN	NaN	NaN	NaN	10.52999	10.298441	11.1118965	14.203364	12.0762415	12.3397875	12.2142105	12.20019	11.917646	13.243069	13.243077	13.370631	13.044305	12.299357	13.538857	13.474906	13.756336	14.010766
sp|P11216|PYGB_HUMAN	NaN	NaN	NaN	11.279816	11.121047	11.066092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P11310|ACADM_HUMAN	14.985179	14.710322	14.600359	14.691049	14.842792	15.087704	15.90701	14.45657	13.602615	14.370787	14.508575	13.748153	15.193892	15.100892	15.218358	14.210692	13.782281	14.5129595	15.475801	15.672689	15.625629
sp|P11413|G6PD_HUMAN	12.91134	13.017127	12.873312	14.1394	13.835722	13.833599	11.684258	12.998068	13.276001	14.145921	14.052118	13.937201	13.091422	12.957875	12.796941	12.35445	14.023507	12.834542	NaN	NaN	NaN
sp|P11498|PYC_HUMAN	15.626979	15.586636	15.240761	15.734492	15.523559	15.778115	16.794357	16.082369	16.284573	15.246619	15.605583	15.53889	15.807096	15.69676	15.737607	15.81032	15.000997	16.122719	16.630049	16.776485	16.426329
sp|P11509|CP2A6_HUMAN	10.1403	1.5644895	10.316397	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P11586|C1TC_HUMAN	13.890141	14.3214445	13.497556	14.11556	13.88156	14.006977	14.423608	14.094045	14.069994	14.329904	14.252047	14.685041	14.432999	14.540611	14.097695	14.081898	13.613538	14.015128	14.2147	14.425264	14.554835
sp|P11712|CP2C9_HUMAN	12.439876	11.033864	12.1275625	NaN	NaN	NaN	NaN	NaN	NaN	8.3706875	7.896763	9.043756	NaN	NaN	NaN	9.720681	10.603606	10.1822815	NaN	NaN	NaN
sp|P11766|ADHX_HUMAN	13.142866	13.066906	13.110384	13.107415	12.863616	12.906448	12.865531	12.264481	11.939974	NaN	NaN	NaN	12.2063875	12.025986	11.968131	12.974947	11.866398	12.977069	14.642277	14.779932	14.568414
sp|P11940|PABP1_HUMAN	14.112398	14.595372	14.294597	15.083105	14.94573	15.253945	13.780613	14.53352	14.305706	13.205688	13.291145	13.283189	11.915113	11.513764	11.75871	13.219891	13.928095	13.476832	12.984906	13.405328	13.570004
sp|P12235|ADT1_HUMAN : sp|P12236|ADT3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.25157	10.409326	10.73814	NaN	NaN	NaN	NaN	NaN	NaN
sp|P12236|ADT3_HUMAN	10.890676	8.932196	10.514157	9.512917	10.646805	10.476523	10.9287815	10.663646	10.120615	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P12268|IMDH2_HUMAN	10.96328	13.333577	11.183198	11.47225	11.798242	11.843334	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.517392	12.106189	11.325205	10.239052	10.608462	9.906708
sp|P12532|KCRU_HUMAN	14.114754	13.909999	14.324396	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P12694|ODBA_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	12.685348	12.115695	12.457499	10.455515	10.626771	10.358105	NaN	NaN	NaN	11.486821	11.7104435	11.532886	NaN	NaN	NaN
sp|P12814|ACTN1_HUMAN	12.610624	12.773083	12.775657	13.518705	13.821615	13.3136425	13.766738	14.323799	14.164726	13.212948	13.2154665	14.320793	13.276777	13.271863	12.9776325	12.975665	13.315922	13.273152	14.077186	14.081898	14.054513
sp|P12955|PEPD_HUMAN	11.6559105	11.582913	12.001417	11.197134	11.912704	12.821758	13.554057	12.708565	12.170587	13.129529	13.099324	13.221688	12.835053	12.70777	12.601856	11.787339	12.661429	12.195578	12.443897	12.8202305	13.0856
sp|P12956|XRCC6_HUMAN	9.42621	9.952463	9.512355	11.021525	10.881021	11.042649	NaN	NaN	NaN	12.636666	12.526848	13.234197	NaN	NaN	NaN	11.5912485	11.583879	11.170822	NaN	NaN	NaN
sp|P13010|XRCC5_HUMAN	12.0247135	11.847449	11.7088375	12.136393	12.164361	12.21503	11.461141	12.32984	12.462989	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P13073|COX41_HUMAN	14.304398	13.652153	13.949895	14.097569	14.271051	14.08101	13.81407	12.354103	11.706349	13.701069	13.65175	13.527849	12.08268	11.646978	11.862347	14.010716	14.503636	13.857198	13.621423	13.717907	13.585128
sp|P13489|RINI_HUMAN	NaN	NaN	NaN	13.0942545	12.954083	12.526321	12.792701	12.775892	11.777206	12.095619	12.021412	10.846377	NaN	NaN	NaN	NaN	NaN	NaN	12.750513	13.12471	12.288089
sp|P13639|EF2_HUMAN	16.574526	16.649563	16.364927	16.58488	16.157745	16.363947	14.782318	16.004011	16.098219	15.764401	15.581458	15.4325075	14.817946	14.867489	14.676794	14.880716	16.15079	15.128927	14.842122	14.588138	14.707839
sp|P13640|MT1G_HUMAN	10.011137	9.325828	NaN	8.760822	11.150074	NaN	15.146123	9.181001	13.599376	12.61586	13.783068	13.157742	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P13645|K1C10_HUMAN	16.611687	20.965378	17.02726	17.516008	18.489697	18.094908	18.097286	20.346575	14.631959	17.004843	17.692862	17.127348	18.532112	17.42273	17.379866	19.050276	19.051636	20.25724	18.926105	18.616673	16.741838
sp|P13646|K1C13_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.8572893	11.607728	10.275713	7.8974543	NaN	10.188338
sp|P13647|K2C5_HUMAN	14.123887	20.222912	15.258545	14.943674	15.406063	15.632148	13.172732	17.30589	10.050638	14.526074	15.174338	14.815108	15.069378	14.432114	14.690559	14.629188	15.118843	16.692425	14.757548	15.538919	12.861888
sp|P13667|PDIA4_HUMAN	14.814872	14.741051	14.658854	14.177253	14.398013	14.684723	14.5207615	14.72614	14.818665	14.513243	14.768913	14.76116	14.608566	14.614254	14.678611	13.87986	14.625183	13.956034	13.856733	14.402086	13.960238
sp|P13693|TCTP_HUMAN	14.849725	15.244446	15.036836	14.716655	14.776826	14.738868	12.295218	13.5240345	13.710145	14.562846	14.300702	14.931532	13.833409	13.909553	13.803505	12.637085	12.925446	12.52931	NaN	NaN	NaN
sp|P13796|PLSL_HUMAN	13.008776	13.005037	12.831869	12.849708	13.060894	13.2122555	12.2293215	12.115139	12.615007	11.396277	10.999663	11.904038	11.319003	10.901208	10.920089	12.313361	11.48704	11.485031	11.293349	10.982738	11.383605
sp|P13797|PLST_HUMAN	10.13741	11.622524	9.65955	12.827409	12.920454	12.801559	12.914122	12.321278	12.456149	8.869255	6.823924	7.03463	12.253055	12.100161	12.136212	11.405347	10.08966	11.7646675	12.502711	12.125397	12.387002
sp|P13798|ACPH_HUMAN	NaN	NaN	NaN	14.009668	13.870474	13.468248	13.615054	12.890567	12.753619	13.564793	13.19456	13.649897	13.343536	13.1287155	12.86666	13.583642	12.39985	13.476336	13.610015	13.549359	13.993304
sp|P13804|ETFA_HUMAN	14.857525	14.949919	14.858282	15.203217	15.745699	16.003456	16.042921	15.84688	15.557414	16.09382	15.916522	16.08137	16.090366	16.169294	16.09107	16.15902	15.664124	16.73251	16.503984	16.75666	16.726645
sp|P13861|KAP2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	13.33656	12.916644	13.310226	10.796082	10.710488	10.811008	11.07363	10.498067	9.907575	NaN	NaN	NaN	12.449545	12.853475	12.888247
sp|P13928|ANXA8_HUMAN : sp|Q5VT79|AXA81_HUMAN	6.9537225	13.19879	7.8232656	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P13929|ENOB_HUMAN	17.234951	17.626492	17.280045	17.138979	16.910233	17.801208	17.538269	17.078516	17.145044	17.347141	17.542889	17.925146	17.633461	17.73581	17.945097	17.663174	17.61749	17.353394	17.183554	17.369968	17.263426
sp|P13987|CD59_HUMAN	14.081575	13.68374	14.319021	13.621238	13.647873	13.5766	11.845772	12.755093	13.121876	13.467876	13.444879	13.638485	12.183211	12.190846	12.659758	11.988548	12.693409	11.816696	10.937223	10.534763	10.610607
sp|P14174|MIF_HUMAN	NaN	NaN	NaN	16.662786	16.472198	16.557644	17.713516	16.572	16.611843	17.084965	16.71434	17.141773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P14314|GLU2B_HUMAN	13.675734	13.545436	13.954066	14.2794485	13.895622	13.828853	12.7274	13.99415	14.063875	13.84604	13.673226	13.462827	14.456292	14.283911	14.250008	13.340341	14.210142	13.8955145	14.012505	13.988544	13.726809
sp|P14324|FPPS_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	13.419603	9.1256485	8.687886	11.762355	11.26978	11.676782	NaN	NaN	NaN	13.647369	11.557435	13.659384	16.396555	15.839951	16.70889
sp|P14550|AK1A1_HUMAN	10.973387	11.114368	10.438121	13.789832	13.648856	13.448076	15.074057	13.223649	13.065075	14.439727	14.585682	13.7709	16.054846	16.123814	16.040194	14.725944	12.865019	14.499638	12.772343	12.874344	12.572225
sp|P14618|KPYM_HUMAN	14.781326	15.5798235	14.518547	15.196141	14.735314	14.189775	16.130669	15.981529	15.781052	15.068169	14.980286	14.854865	15.168499	15.281107	15.352065	15.27718	14.407717	14.787748	14.932951	15.087947	14.607574
sp|P14625|ENPL_HUMAN	16.508762	16.483166	16.38516	16.042454	16.179424	15.893937	15.468521	15.946969	15.741966	15.612043	15.835682	15.930604	15.991361	16.090523	15.881561	16.057585	16.431444	15.936026	15.470103	15.717678	15.330643
