Row Names	20160419_12_445	20160419_27_447	20160419_31_446	20160419_08_449	20160419_10_450	20160419_13_448	20160419_04_452	20160419_06_453	20160419_17_451	20160419_25_454	20160419_26_455	20160419_30_456	20160419_09_457	20160419_14_458	20160419_16_459	20160419_05_460	20160419_18_462	20160419_20_461	20160419_21_464	20160419_22_463	20160419_29_465
sp|P35914|HMGCL_HUMAN	13.155816	12.92729	12.507568	12.619188	12.950452	13.637476	13.8617735	11.863513	12.257115	13.391886	13.269848	12.853789	13.384553	13.295122	13.38538	13.901928	13.059413	13.92311	14.035695	14.174292	14.128055
sp|P35998|PRS7_HUMAN	14.311736	14.231079	13.824571	12.659461	13.185711	13.823318	12.690324	13.570223	14.058175	12.831971	12.683126	12.240186	12.608733	12.9182625	13.1558	13.806849	14.472169	13.6951885	11.59967	11.319343	11.255032
sp|P36507|MP2K2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.831317	12.2944565	10.895243	NaN	NaN	NaN
sp|P36537|UDB10_HUMAN	9.776681	7.778319	10.532315	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P36542|ATPG_HUMAN	13.930926	13.7729435	13.746171	12.1538725	12.638567	12.490375	11.2669525	11.20559	11.512743	NaN	NaN	NaN	NaN	NaN	NaN	9.748354	9.590942	8.766333	NaN	NaN	NaN
sp|P36551|HEM6_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	11.341052	10.771215	11.099519	NaN	NaN	NaN	12.319689	12.466077	12.554745	12.314543	11.09416	12.350427	NaN	NaN	NaN
sp|P36578|RL4_HUMAN	15.133256	15.221911	14.9815645	15.000009	14.913749	15.4264765	13.438027	13.723007	14.396746	13.626477	13.409038	13.246657	13.716953	13.610766	13.864126	13.799948	14.57701	13.498837	13.780891	13.615787	13.7138815
sp|P36776|LONM_HUMAN	12.898518	12.406825	12.541807	12.38719	12.309295	12.768953	14.604894	12.171266	12.703366	11.4920635	11.28507	9.812992	12.084883	12.365585	12.229262	14.446422	16.41721	14.202873	13.837262	13.705683	13.993714
sp|P36871|PGM1_HUMAN	12.890304	12.500933	12.09371	10.6524	11.848167	12.87231	14.797331	13.580434	14.040609	12.625863	12.410528	12.463049	12.970666	13.2358055	12.501872	11.704896	11.75163	11.826456	12.061664	11.266025	12.206942
sp|P36952|SPB5_HUMAN	NaN	14.781575	5.639261	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P36957|ODO2_HUMAN	13.751012	13.396889	13.026231	12.276877	12.575833	13.086115	15.056646	14.228815	14.373986	13.886545	13.9579	13.476467	15.253939	15.187216	15.398279	15.19877	14.652992	14.901295	15.492587	15.355081	15.577279
sp|P37802|TAGL2_HUMAN	13.875182	13.646053	13.332918	13.714399	13.835162	14.648702	12.972006	13.956108	13.981172	13.912597	13.483512	13.568688	13.078467	13.358873	13.4312725	12.347385	14.28314	12.592228	11.89	11.965111	11.886909
sp|P37837|TALDO_HUMAN	15.808141	15.889497	15.099541	15.373396	15.385865	16.063354	13.982396	15.020787	15.027781	14.45789	14.331045	14.041488	14.397069	14.48222	14.663309	14.634242	14.980355	14.327103	13.880733	13.287506	13.983149
sp|P38117|ETFB_HUMAN	16.490673	16.274908	15.896156	15.98861	16.17114	16.94567	16.455467	14.762216	14.912572	16.696947	16.38714	16.156954	16.880081	16.725767	17.076904	16.829283	16.459732	16.611143	16.859955	16.895508	17.000792
sp|P38159|RBMX_HUMAN	12.105704	11.862478	11.822892	11.947995	11.648155	12.005343	NaN	NaN	NaN	11.091887	11.059127	10.186222	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P38606|VATA_HUMAN	12.008195	11.727795	11.500272	11.473268	11.248303	11.788273	11.369357	11.62862	11.791968	12.59384	12.452541	10.15312	10.780913	11.260247	11.071004	13.659238	13.907184	13.363399	11.179838	11.051307	11.297397
sp|P38646|GRP75_HUMAN	16.81442	16.356194	16.352766	16.754147	16.498129	17.262022	15.746827	16.174414	16.717104	16.819687	16.705927	16.599396	16.364176	16.373991	16.588737	16.618572	17.338984	16.51049	16.071272	16.019571	16.68345
sp|P38919|IF4A3_HUMAN	12.756678	10.110959	11.88966	11.862513	12.181728	11.016553	9.731649	11.874758	12.675555	NaN	NaN	NaN	10.09507	10.309041	11.346995	9.998654	12.004801	11.646911	10.553144	10.43299	10.571498
sp|P39019|RS19_HUMAN	14.84509	14.70141	14.096466	13.482271	13.438312	14.16328	10.948914	12.600373	13.284254	10.3710375	10.62987	10.696445	13.07851	13.883838	13.174692	NaN	NaN	NaN	NaN	NaN	NaN
sp|P39023|RL3_HUMAN	14.827281	14.764903	14.3346405	14.697957	14.61534	14.913744	13.066311	14.356385	14.500112	13.909292	14.027821	13.165465	13.812619	13.625955	13.864474	13.471224	12.94955	13.160925	13.241122	13.214643	13.496199
sp|P39656|OST48_HUMAN	14.11724	13.555331	13.788617	13.57671	13.619506	13.398435	12.938149	13.907702	14.029631	13.743023	13.104456	12.305901	12.426913	12.213323	12.316726	13.211914	13.441997	13.355394	13.254976	12.626315	13.380723
sp|P39687|AN32A_HUMAN	12.287675	12.250259	11.758362	11.436264	11.588445	12.623008	10.813257	11.407761	11.89834	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P40121|CAPG_HUMAN	11.284124	13.174707	10.551875	NaN	NaN	NaN	12.5356	4.0845914	7.530061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P40227|TCPZ_HUMAN	12.909819	12.919536	12.423601	13.143085	13.2205715	13.703806	12.357688	13.225887	13.495877	13.600772	13.31907	12.892508	12.77696	12.923263	13.269162	13.732791	14.261802	13.583068	13.072513	12.979782	13.317493
sp|P40261|NNMT_HUMAN	NaN	NaN	NaN	10.936736	11.586457	11.828243	NaN	NaN	NaN	NaN	NaN	NaN	12.101508	11.81763	12.528836	NaN	NaN	NaN	11.553646	11.146328	10.858233
sp|P40429|RL13A_HUMAN	13.323786	13.637985	12.658402	12.309691	11.994432	13.088607	9.072666	9.931931	10.997386	13.004392	12.494593	12.328542	NaN	NaN	NaN	11.251429	12.241081	10.8598995	8.502841	7.094109	9.228872
sp|P40763|STAT3_HUMAN	11.260752	10.233515	10.347184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P40925|MDHC_HUMAN	14.13267	15.127806	13.248909	14.53896	14.546509	15.020252	16.662783	14.677317	14.786508	14.946746	14.800401	14.803022	16.248287	16.382593	16.770205	16.02831	15.245209	15.128757	15.895376	15.909206	15.667123
sp|P40926|MDHM_HUMAN	16.516428	16.435827	15.813847	16.587914	16.702877	17.381845	17.460936	16.99532	17.213917	17.356174	17.046284	16.551432	17.36866	17.384861	17.602499	17.56244	17.17167	17.284693	17.544214	17.389849	17.585884
sp|P40939|ECHA_HUMAN	15.742524	15.385365	14.883968	15.17874	15.259318	16.083473	15.166727	14.680876	15.21381	15.191426	15.238156	14.869283	14.237894	14.168254	14.388914	15.29391	15.323574	14.876729	15.593948	15.477688	15.700135
sp|P41091|IF2G_HUMAN	12.950971	13.324149	12.46336	13.488287	13.8943615	14.644139	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.837598	13.99085	12.404571	NaN	NaN	NaN
sp|P41091|IF2G_HUMAN : sp|Q2VIR3|IF2GL_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	9.07577	11.20563	11.099632	10.936423	10.515893	10.156126	12.197807	12.261664	12.225355	NaN	NaN	NaN	10.488236	10.629471	11.253716
sp|P41250|SYG_HUMAN	13.989572	14.151158	13.640083	13.054158	13.109416	13.499377	11.692911	11.546672	12.838245	13.33845	13.184891	12.901771	11.941565	12.372071	12.453206	12.339525	12.760593	12.058	10.731075	10.449098	10.462412
sp|P42126|ECI1_HUMAN	NaN	NaN	NaN	14.240685	14.023977	14.508783	13.86467	14.100941	14.272267	14.157883	13.6594	13.591757	NaN	NaN	NaN	NaN	NaN	NaN	13.8214035	13.539343	14.90611
sp|P42330|AK1C3_HUMAN	16.614246	16.385796	16.335365	16.076393	15.754512	16.209496	14.415883	14.815126	15.564175	15.356941	14.895979	14.558767	16.39092	16.39956	16.683199	16.333958	16.99701	15.958521	16.997679	16.511366	16.216282
sp|P42357|HUTH_HUMAN	7.377953	12.05875	6.345071	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P42677|RS27_HUMAN	14.0558405	13.371206	13.615209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.041087	9.17712	7.620684	NaN	NaN	NaN
sp|P42704|LPPRC_HUMAN	12.237787	12.036715	11.404467	13.525867	13.347633	13.4621315	NaN	NaN	NaN	NaN	NaN	NaN	10.162315	9.843539	9.409032	11.183322	11.403679	11.072026	10.295313	9.355896	9.946035
sp|P42765|THIM_HUMAN	16.21801	16.010366	15.486696	16.49002	16.074104	16.634825	16.127954	15.090129	15.7642	18.244123	17.716972	17.152794	16.095476	16.382156	16.461151	17.220577	15.192094	17.030447	16.726225	16.67593	16.969496
sp|P42766|RL35_HUMAN	15.00049	14.956458	14.448094	14.73905	14.556182	15.407592	13.513453	14.051387	14.740188	12.973375	13.291796	12.427377	13.442574	12.957228	13.448904	13.562075	14.725572	13.259068	12.346683	12.100256	12.915218
sp|P43034|LIS1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.725439	12.785996	13.017284	NaN	NaN	NaN	NaN	NaN	NaN
sp|P43155|CACP_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	13.311053	9.950729	11.157943	NaN	NaN	NaN	12.370571	12.466958	12.655575	13.283009	12.742848	13.39312	13.134642	12.993638	13.464852
sp|P43243|MATR3_HUMAN	12.075596	11.709359	11.688324	NaN	NaN	NaN	10.382063	14.185456	15.098052	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P43490|NAMPT_HUMAN	14.177728	13.799403	13.738637	15.217711	14.787018	15.3474045	13.793066	14.741937	15.144439	14.6176605	14.197344	14.265843	14.056519	14.163846	14.278466	13.8140135	14.724648	13.48523	14.109411	13.757406	14.425719
sp|P43686|PRS6B_HUMAN	13.260744	13.21342	12.596663	13.12986	12.616276	13.3846	13.417223	13.603984	13.756793	NaN	NaN	NaN	11.883923	11.888139	12.039756	11.812946	11.939917	11.626967	11.955089	11.754909	11.996277
sp|P45880|VDAC2_HUMAN	15.210879	14.911921	14.767153	15.187644	15.582112	16.111774	13.941999	14.453361	14.741028	15.9874	15.789825	14.835913	15.636735	15.741555	15.933311	15.586713	15.780363	15.598221	15.920548	15.697844	16.125206
sp|P45954|ACDSB_HUMAN	11.672345	10.845933	10.780472	13.268868	13.887111	14.692792	15.653738	14.719187	14.67909	12.003508	11.805234	9.874108	14.066404	14.050748	14.59243	13.96385	14.151072	13.329942	15.185464	15.295194	15.401736
sp|P45974|UBP5_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	12.51889	12.628741	12.479723	NaN	NaN	NaN	NaN	NaN	NaN	12.93268	12.824265	12.446021	NaN	NaN	NaN
sp|P46087|NOP2_HUMAN	9.864658	8.810699	9.77778	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P46776|RL27A_HUMAN	14.236401	13.853432	13.673094	14.648701	14.446055	14.97244	12.15176	13.936331	14.168206	13.411495	13.267968	13.457504	NaN	NaN	NaN	13.469529	14.332402	13.0248785	12.396412	12.30411	12.56776
sp|P46777|RL5_HUMAN	15.345392	15.080812	14.899188	13.633081	14.0016775	14.250352	13.023132	13.524477	14.232554	12.771022	12.426916	10.856905	11.487282	11.351078	11.751899	12.354943	13.342421	11.691528	NaN	NaN	NaN
sp|P46778|RL21_HUMAN	13.627539	13.234863	12.970502	13.707786	13.7469225	14.300479	11.245133	12.915953	13.8945875	13.933418	14.050304	13.716624	11.391322	11.739608	11.955878	13.822429	14.857039	13.4253845	12.958776	12.926569	12.948344
sp|P46779|RL28_HUMAN	14.314011	14.106955	13.528158	13.452793	13.493023	13.151965	12.165833	13.571913	14.567404	13.126442	13.268379	12.68492	11.830292	11.805646	12.284551	12.392213	14.18252	11.604425	11.127773	11.300708	11.646868
sp|P46781|RS9_HUMAN	12.711884	13.094613	11.78564	12.102237	12.084353	12.921193	10.992341	12.382176	12.359915	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P46782|RS5_HUMAN	10.739787	11.986064	9.811317	NaN	NaN	NaN	8.29278	9.992584	11.253584	NaN	NaN	NaN	9.02511	9.606254	9.645346	NaN	NaN	NaN	NaN	NaN	NaN
sp|P46783|RS10_HUMAN	12.85529	13.149795	12.349938	11.881614	12.206541	13.301009	11.633172	12.559872	13.144649	NaN	NaN	NaN	11.2795725	11.918496	11.559162	10.169058	11.764848	10.271706	NaN	NaN	NaN
sp|P46952|3HAO_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	11.782795	2.3876858	6.913012	NaN	NaN	NaN	NaN	NaN	NaN	12.084749	11.57988	11.882835	11.77849	11.214087	12.188363
sp|P46977|STT3A_HUMAN	12.09663	11.656296	11.417659	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P47755|CAZA2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.210829	8.068334	9.488687
sp|P47755|CAZA2_HUMAN : sp|P52907|CAZA1_HUMAN	13.702556	13.757599	13.240857	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P47756|CAPZB_HUMAN	13.737848	13.973431	12.9940405	13.511022	13.127926	14.151238	13.443212	13.832731	13.973118	13.585836	13.120392	12.042652	13.4438	13.499714	13.708567	12.730952	12.802248	12.772963	NaN	NaN	NaN
sp|P47914|RL29_HUMAN	15.731195	15.372384	15.595178	15.847826	15.546717	15.85359	14.214642	15.36694	15.802126	15.3397665	14.99304	15.126834	14.520378	14.536229	14.712288	12.818701	14.505189	12.632507	14.209954	14.412796	14.303674
sp|P47929|LEG7_HUMAN	12.052755	17.98115	11.930988	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P48047|ATPO_HUMAN	14.796005	14.725499	13.873029	14.979972	15.023279	15.6206455	14.384095	11.683798	12.276937	14.295775	13.849334	13.929873	14.7869	14.961061	14.901088	13.791986	14.080216	13.831953	13.6134	13.470077	13.600481
sp|P48444|COPD_HUMAN	12.69051	12.960257	12.138378	12.577753	13.105622	13.429453	12.567012	12.797434	13.060882	11.755479	11.918244	11.920097	NaN	NaN	NaN	12.212301	12.777559	11.650027	11.631293	11.204089	11.805041
sp|P48449|ERG7_HUMAN	12.6911	11.764434	11.923153	11.690834	11.391349	11.842078	11.418341	11.703971	12.377826	11.611972	11.564053	10.018054	11.29115	11.070353	10.998652	NaN	NaN	NaN	12.309452	10.972042	12.130048
sp|P48506|GSH1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.479209	8.902665	10.697498
sp|P48507|GSH0_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.049745	11.865169	10.828161	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P48594|SPB4_HUMAN	9.672448	17.035112	9.397404	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P48637|GSHB_HUMAN	12.831756	12.579709	12.491183	12.818146	12.531231	13.317784	11.605112	11.491595	11.046528	NaN	NaN	NaN	12.933824	12.964851	12.976465	13.256534	12.493452	12.989979	12.587811	12.668574	12.919475
sp|P48643|TCPE_HUMAN	13.820873	14.010691	13.296119	13.444476	13.2776785	13.813701	12.393271	13.349814	13.970558	13.922196	13.632305	13.146828	13.601953	13.81334	13.625325	14.710633	15.021024	14.595594	14.391421	14.291549	14.595988
sp|P48668|K2C6C_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.59222	14.19162	14.337725	13.992254	12.938861	14.116276	NaN	NaN	NaN	10.6805525	9.158023	7.9453096
sp|P48735|IDHP_HUMAN	16.6965	16.366652	15.952696	16.133453	15.879377	16.610798	16.09783	15.862696	16.327572	15.754948	15.220131	15.294336	15.420417	15.301673	15.52948	15.166885	15.1407585	15.159326	15.429078	15.476148	15.361081
sp|P48741|HSP77_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.054193	10.123798	9.8316765	NaN	NaN	NaN	NaN	NaN	NaN
sp|P49189|AL9A1_HUMAN	14.020783	13.715919	13.650732	13.149552	13.099569	13.734874	14.399781	14.30453	14.801098	13.392947	13.245765	13.115977	13.84883	13.647676	13.989018	14.122129	13.737603	13.7109785	13.505903	13.417967	13.369233
sp|P49207|RL34_HUMAN	13.857016	13.768817	13.7654	13.798325	13.469123	13.984873	12.307856	13.530977	14.368419	13.223371	13.29816	12.836521	12.308491	12.049881	12.437405	NaN	NaN	NaN	10.999275	11.132977	11.387511
sp|P49257|LMAN1_HUMAN	NaN	NaN	NaN	12.739985	12.508942	12.785424	12.291048	13.288641	14.235258	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.22454	10.351802	10.946634
sp|P49326|FMO5_HUMAN	12.914313	11.953729	12.296343	11.647877	11.473781	11.654131	11.725298	11.471484	12.094059	12.282366	11.77443	11.040976	11.764403	11.674043	11.938269	12.513932	11.865757	12.663308	NaN	NaN	NaN
sp|P49327|FAS_HUMAN	14.075877	14.000083	14.115639	14.138055	14.236138	14.677346	15.331083	13.611755	14.15022	17.168653	16.686428	16.472115	14.668122	14.392913	14.13078	15.945506	13.999642	15.766278	16.430523	15.129273	16.700481
sp|P49368|TCPG_HUMAN	14.227836	14.25582	13.619963	13.576975	13.277155	13.867286	12.826906	13.2086525	13.651776	13.612408	13.281875	12.975103	13.057142	13.253385	13.319512	12.946208	13.293715	12.68502	12.597042	12.473044	12.7604685
sp|P49411|EFTU_HUMAN	14.342457	13.921244	13.6617985	13.498237	13.46268	13.964998	12.91294	13.986447	14.30952	14.212765	13.927509	13.874176	14.25815	14.410241	14.610971	14.694756	13.999697	14.247615	14.218678	14.191212	14.311629
sp|P49419|AL7A1_HUMAN	13.131397	12.705709	12.6311865	12.77763	13.054153	13.759671	12.388873	12.286431	12.853263	12.917117	12.597021	12.362718	13.477147	13.238265	13.208591	12.778231	13.184787	12.705497	12.989084	12.880983	13.345391
sp|P49588|SYAC_HUMAN	12.043803	11.703071	11.539789	10.944064	10.689591	10.92235	10.980973	11.19898	11.509931	10.899377	10.891454	9.110423	NaN	NaN	NaN	10.924198	11.273341	10.8131075	10.9205065	10.625467	10.711309
sp|P49591|SYSC_HUMAN	12.620897	12.621468	12.25572	12.465025	12.221891	13.067424	11.541394	11.9672165	12.382305	12.550744	12.51929	12.615911	NaN	NaN	NaN	12.024409	11.507194	11.836985	NaN	NaN	NaN
sp|P49748|ACADV_HUMAN	16.113056	15.707701	15.494066	14.507216	14.429816	15.148059	15.88224	13.832176	14.576656	15.111913	15.072344	14.767698	15.697355	15.669681	15.921035	15.888024	15.001805	15.402278	15.911334	15.722221	15.747428
sp|P49753|ACOT2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.365771	14.274782	14.379631	NaN	NaN	NaN	NaN	NaN	NaN
sp|P49753|ACOT2_HUMAN : sp|Q86TX2|ACOT1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	13.8571	11.838956	12.26882	NaN	NaN	NaN	NaN	NaN	NaN	13.838369	13.075749	13.545842	NaN	NaN	NaN
sp|P49755|TMEDA_HUMAN	14.384973	14.097057	13.938464	14.054431	13.791517	13.488521	14.478674	13.91997	14.179487	13.9281435	13.41586	13.244171	13.157366	12.877998	13.156011	13.459883	13.859887	13.733339	12.735293	11.987387	12.784758
sp|P49773|HINT1_HUMAN	15.4827385	15.475955	14.974758	13.836324	13.741928	14.419029	15.486344	13.57876	14.641524	15.086857	14.852374	12.893058	15.494998	15.511245	15.680323	14.380201	14.122382	14.382654	14.245263	13.92977	14.389856
sp|P49821|NDUV1_HUMAN	11.577878	11.27893	10.875858	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P50053|KHK_HUMAN	NaN	NaN	NaN	13.541395	13.450161	13.843074	13.888467	13.197314	13.533233	NaN	NaN	NaN	NaN	NaN	NaN	11.970493	10.980452	12.021854	NaN	NaN	NaN
sp|P50135|HNMT_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	11.244651	9.626325	9.352544	NaN	NaN	NaN	11.501128	11.524457	11.61122	10.29576	8.338935	12.01657	10.894886	10.918402	12.094567
sp|P50213|IDH3A_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.9928255	11.345381	11.481806	11.420794	11.074996	11.312245	12.085608	11.90976	12.189312
sp|P50225|ST1A1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.818415	11.85784	10.807496	13.030494	13.068956	13.319537	NaN	NaN	NaN	NaN	NaN	NaN
sp|P50225|ST1A1_HUMAN : sp|P50226|ST1A2_HUMAN	NaN	NaN	NaN	12.557039	12.708597	13.68947	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.963217	13.319777	12.584662	11.646107	11.6163845	11.452498
sp|P50395|GDIB_HUMAN	13.866618	14.505687	13.3032	14.766975	14.656568	14.6829	13.153027	13.208606	13.736316	14.757385	14.6561365	13.779726	14.577502	14.679737	15.051983	15.134869	14.334102	14.331308	14.479379	14.011555	14.619471
sp|P50416|CPT1A_HUMAN	12.66334	11.368324	12.377245	12.651745	12.270836	12.506286	12.711984	12.8340645	13.737348	12.0232525	11.217995	10.287478	12.341686	12.086751	12.275176	13.394416	12.829106	13.251451	13.034177	11.887049	12.949947
sp|P50440|GATM_HUMAN	16.2146	15.808471	15.4028015	15.376721	15.269495	16.130077	16.780758	15.651764	16.003506	15.82859	15.449639	15.359434	16.31879	16.410948	16.521862	16.646584	16.14511	16.927614	16.578444	16.552292	16.783754
sp|P50502|F10A1_HUMAN	12.7427845	12.277187	12.279565	13.031004	12.377504	13.196835	11.943918	13.183391	13.49098	NaN	NaN	NaN	12.2928095	12.6279335	12.692076	NaN	NaN	NaN	NaN	NaN	NaN
sp|P50502|F10A1_HUMAN : sp|Q8IZP2|ST134_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.935823	11.755785	11.336458	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P50502|F10A1_HUMAN : sp|Q8NFI4|F10A5_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.993967	12.769834	11.5254545	NaN	NaN	NaN
sp|P50552|VASP_HUMAN	NaN	NaN	NaN	12.8389	12.545598	12.527104	10.9184065	12.296943	13.005507	NaN	NaN	NaN	NaN	NaN	NaN	11.88268	11.713622	11.383279	NaN	NaN	NaN
sp|P50914|RL14_HUMAN	13.323508	13.165226	12.798827	12.776662	12.392962	13.116285	12.863499	13.632886	14.239958	13.943212	13.273218	13.274855	NaN	NaN	NaN	11.506769	11.832333	10.883739	12.875263	12.210935	13.233408
sp|P50990|TCPQ_HUMAN	14.965906	15.422674	14.458959	14.555331	14.367013	14.913779	14.352197	14.664429	14.860739	14.126275	13.847113	14.207117	12.995551	12.904034	12.909207	13.519775	13.862446	13.178772	13.67683	13.352473	13.715576
sp|P50991|TCPD_HUMAN	14.067215	14.1599455	13.505799	13.659602	13.540043	13.82667	11.917653	12.699977	13.41608	13.528041	13.024927	13.321828	12.848879	12.699983	13.022115	12.88006	12.801899	12.518128	13.085168	12.552201	12.992893
sp|P50995|ANX11_HUMAN	12.392539	12.539217	11.481033	11.740779	11.745534	13.479154	NaN	NaN	NaN	12.073181	11.136907	11.140455	NaN	NaN	NaN	12.225777	11.1763525	11.966903	NaN	NaN	NaN
sp|P51148|RAB5C_HUMAN	12.925361	12.728783	12.609867	11.342458	11.221344	11.457871	9.823286	11.203786	12.728007	NaN	NaN	NaN	11.256185	11.321575	11.776372	11.644138	12.932935	12.015224	11.202887	10.396936	11.061173
sp|P51149|RAB7A_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	12.043363	12.408736	12.496149	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P51452|DUS3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.851105	9.473351	9.963712	NaN	NaN	NaN
sp|P51570|GALK1_HUMAN	13.835701	13.566949	13.170814	13.065018	13.096439	13.7206135	13.6642	13.267162	13.500798	12.371755	12.164784	12.057464	14.718209	14.754864	15.049208	14.076322	13.65215	13.599914	13.835612	13.752277	13.69227
sp|P51571|SSRD_HUMAN	12.840487	12.433628	12.612482	13.56086	13.288844	13.65462	11.361123	12.384008	12.873054	13.405944	13.233088	12.762773	12.6126	12.529121	12.863606	11.644457	12.640847	11.3435955	12.429519	11.89377	12.823297
sp|P51572|BAP31_HUMAN	NaN	NaN	NaN	12.941982	13.186518	13.249786	9.06329	12.714717	13.0459385	NaN	NaN	NaN	11.499315	11.518268	11.535704	12.53889	13.036969	12.742715	NaN	NaN	NaN
sp|P51648|AL3A2_HUMAN	13.823954	13.123874	13.258444	12.748846	13.008778	13.920784	12.961713	13.78513	14.393142	13.710571	13.367086	12.800809	NaN	NaN	NaN	NaN	NaN	NaN	12.643911	11.946505	12.698539
sp|P51649|SSDH_HUMAN	13.433318	13.377629	13.020687	12.5342455	12.411946	12.609169	12.212018	13.164708	13.471297	13.060297	13.101562	13.065248	13.344113	12.990465	13.119878	13.024305	13.387886	12.956772	12.267593	12.2865095	12.431116
sp|P51659|DHB4_HUMAN	16.080593	15.770001	15.314003	15.389091	15.388706	16.264248	15.546803	15.482458	16.050327	15.945187	15.73181	15.465783	15.108911	15.186682	15.418063	15.318538	15.24358	15.285434	14.736745	14.625826	15.072352
sp|P51665|PSMD7_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.181575	10.555479	11.2447195
sp|P51687|SUOX_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.623569	12.911748	13.00881
