Row Names	20160419_12_445	20160419_27_447	20160419_31_446	20160419_08_449	20160419_10_450	20160419_13_448	20160419_04_452	20160419_06_453	20160419_17_451	20160419_25_454	20160419_26_455	20160419_30_456	20160419_09_457	20160419_14_458	20160419_16_459	20160419_05_460	20160419_18_462	20160419_20_461	20160419_21_464	20160419_22_463	20160419_29_465
sp|P39656|OST48_HUMAN	17771.037	12038.195	14151.003	12217.907	12585.771	10797.686	7848.216	15368.645	16723.98	13710.777	8807.128	5063.434	5506.4756	4748.718	5101.5713	9488.172	11128.691	10480.312	9775.643	6322.656	10665.936
sp|P39687|AN32A_HUMAN	4999.87	4871.867	3464.332	2771.14	3079.4238	6308.178	1799.346	2716.9275	3817.3083	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P40121|CAPG_HUMAN	2493.7905	9246.599	1501.1741	NaN	NaN	NaN	5937.333	16.966198	184.83075	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P40227|TCPZ_HUMAN	7695.6045	7747.6084	5493.848	9046.129	9545.279	13343.098	5248.4937	9580.511	11552.181	12423.394	10219.732	7603.813	7018.5645	7767.653	9872.245	13613.879	19644.01	12271.874	8614.269	8077.996	10208.569
sp|P40261|NNMT_HUMAN	NaN	NaN	NaN	1960.1338	3075.185	3636.27	NaN	NaN	NaN	NaN	NaN	NaN	4394.576	3609.6157	5909.566	NaN	NaN	NaN	3006.0342	2266.622	1856.3247
sp|P40429|RL13A_HUMAN	10253.193	12748.014	6464.8545	5076.7563	4080.2239	8710.904	538.4491	976.80774	2044.2928	8216.973	5770.9487	5143.527	NaN	NaN	NaN	2437.9087	4840.9727	1858.4697	362.7522	136.62796	600.0224
sp|P40763|STAT3_HUMAN	2453.7139	1203.9125	1302.6052	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P40925|MDHC_HUMAN	17962.125	35803.316	9734.623	23804.723	23929.598	33231.234	103752.23	26200.684	28260.668	31580.494	28534.125	28586.016	77843.42	85438.2	111772.37	66834.72	38838.75	35826.953	60951.594	61538.7	52032.418
sp|P40926|MDHM_HUMAN	93743.266	88649.61	57602.613	98505.3	106676.03	170787.86	180412.03	130647.48	152021.66	167775.69	135345.2	96045.56	169234.05	171145.14	199012.52	193562.52	147634.61	159665.38	191132.62	171737.81	196733.69
sp|P40939|ECHA_HUMAN	54824.156	42801.24	30235.76	37089.914	39220.445	69439.695	36782.37	26265.402	38002.58	37417.51	38649.348	29929.547	19321.16	18410.656	21453.338	40172.203	41006.746	30084.432	49459.094	45629.78	53236.777
sp|P41091|IF2G_HUMAN	7918.2744	10255.773	5647.3555	11491.5625	15227.186	25605.021	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7319.848	16280.426	5421.8545	NaN	NaN	NaN
sp|P41091|IF2G_HUMAN : sp|Q2VIR3|IF2GL_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	539.6089	2361.733	2194.4329	1959.7083	1464.1963	1141.0338	4697.9233	4910.5356	4788.491	NaN	NaN	NaN	1436.3949	1584.125	2441.778
sp|P41250|SYG_HUMAN	16265.994	18193.79	12766.572	8505.371	8837.458	11580.238	3310.6792	2991.538	7323.135	10357.945	9312.101	7652.7944	3933.4082	5301.083	5607.75	5182.833	6939.391	4264.024	1699.7129	1397.9507	1410.9114
sp|P42126|ECI1_HUMAN	NaN	NaN	NaN	19358.578	16658.576	23311.963	14917.002	17571.393	19787.031	18278.783	12938.651	12346.008	NaN	NaN	NaN	NaN	NaN	NaN	14476.281	11905.518	30703.377
sp|P42330|AK1C3_HUMAN	100319.78	85627.984	82686.55	69099.78	55281.6	75778.234	21858.145	28826.861	48448.844	41966.234	30488.523	24133.805	85932.76	86448.93	105230.89	82605.92	130800.55	63678.61	130861.28	93414.95	76135.47
sp|P42357|HUTH_HUMAN	166.33557	4266.2427	81.293655	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P42677|RS27_HUMAN	17030.592	10595.81	12548.335	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	263.39557	578.88	196.81335	NaN	NaN	NaN
sp|P42704|LPPRC_HUMAN	4829.9336	4201.575	2710.732	11794.836	10424.09	11285.102	NaN	NaN	NaN	NaN	NaN	NaN	1145.9397	918.75665	679.83093	2325.4946	2709.2515	2152.8408	1256.6027	655.2474	986.4041
sp|P42765|THIM_HUMAN	76226.71	66008.6	45915.58	92043.05	68990.21	101761.01	71614.01	34880.402	55654.08	310476.16	215446.75	145715.5	70019.84	85412.3	90219.51	152725.16	37434.844	133867.53	108416.45	104701.98	128329.67
sp|P42766|RL35_HUMAN	32779.133	31793.8	22351.656	27346.145	24090.594	43465.75	11693.7705	16978.092	27367.713	8042.205	10028.347	5508.242	11133.145	7952.6934	11182.105	12094.594	27091.848	9803.407	5208.6084	4390.7627	7724.46
sp|P43034|LIS1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6772.3403	7062.661	8290.736	NaN	NaN	NaN	NaN	NaN	NaN
sp|P43155|CACP_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	10163.102	989.6189	2284.9429	NaN	NaN	NaN	5295.574	5661.46	6452.197	9967.451	6854.5586	10757.98	8993.343	8155.953	11306.399
sp|P43243|MATR3_HUMAN	4316.35	3348.6401	3300.1677	NaN	NaN	NaN	1334.481	18631.498	35072.477	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P43490|NAMPT_HUMAN	18531.953	14257.205	13669.16	38105.508	28270.662	41689.72	14194.709	27400.924	36218.496	25139.361	18785.66	19699.117	17038.598	18354.496	19872.234	14402.314	27074.527	11467.237	17674.861	13848.156	22007.674
sp|P43686|PRS6B_HUMAN	9814.806	9498.08	6194.0327	8963.582	6278.8135	10694.639	10939.228	12451.085	13842.27	NaN	NaN	NaN	3779.3503	3790.4106	4210.4424	3597.9167	3928.9194	3162.757	3970.4546	3456.0503	4085.444
sp|P45880|VDAC2_HUMAN	37925.477	30827.293	27884.047	37319.547	49055.0	70815.32	15738.385	22433.393	27383.666	64966.14	56651.453	29245.207	50947.9	54787.35	62575.535	49211.68	56281.11	49605.79	62024.41	53152.266	71477.72
sp|P45954|ACDSB_HUMAN	3263.8184	1840.5652	1758.917	9870.233	15150.851	26483.244	51551.895	26972.219	26232.902	4105.9697	3578.7358	938.43225	17155.742	16970.57	24703.531	15978.566	18192.691	10297.038	37263.188	40207.96	43289.69
sp|P45974|UBP5_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	5868.964	6333.3	5711.7715	NaN	NaN	NaN	NaN	NaN	NaN	7818.5195	7252.511	5579.8916	NaN	NaN	NaN
sp|P46087|NOP2_HUMAN	932.30536	449.03967	877.81885	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P46776|RL27A_HUMAN	19301.168	14801.254	13062.053	25686.113	22320.092	32147.955	4550.344	15676.667	18410.059	10895.881	9864.078	11248.961	NaN	NaN	NaN	11343.117	20629.225	8334.491	5391.28	5057.1533	6071.1777
sp|P46777|RL5_HUMAN	41631.637	34655.883	30556.43	12704.758	16403.064	19488.72	8324.41	11783.468	19249.785	6989.7344	5506.487	1854.6162	2870.8882	2612.2522	3448.8486	5238.5205	10386.49	3307.5068	NaN	NaN	NaN
sp|P46778|RL21_HUMAN	12656.042	9640.305	8026.204	13379.951	13747.891	20177.762	2427.2952	7728.3945	15229.565	15645.044	16965.361	13462.18	2686.1465	3419.5906	3972.6294	14486.57	29676.629	11001.285	7961.2363	7785.4736	7903.8745
sp|P46779|RL28_HUMAN	20367.91	17644.79	11813.579	11212.287	11529.346	9101.98	4594.9487	12177.352	24278.705	8942.37	9866.886	6584.782	3641.437	3579.7559	4989.0547	5375.611	18593.617	3113.7239	2237.6565	2522.6218	3206.6858
sp|P46781|RS9_HUMAN	6709.007	8747.244	3530.4573	4396.7944	4342.6294	7756.5166	2037.156	5338.343	5256.6016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P46782|RS5_HUMAN	1710.0076	4056.625	898.4642	NaN	NaN	NaN	313.59964	1018.75024	2441.5544	NaN	NaN	NaN	520.98926	779.41833	800.8264	NaN	NaN	NaN	NaN	NaN	NaN
sp|P46783|RS10_HUMAN	7410.169	9088.302	5220.379	3773.3064	4726.448	10092.59	3176.3901	6038.0703	9055.939	NaN	NaN	NaN	2485.9348	3871.0144	3017.5496	1151.3075	3479.9436	1236.208	NaN	NaN	NaN
sp|P46952|3HAO_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	3523.5024	5.2331724	120.51024	NaN	NaN	NaN	NaN	NaN	NaN	4343.8223	3061.1965	3776.504	3513.0054	2375.6177	4667.271
sp|P46977|STT3A_HUMAN	4379.7417	3227.7114	2735.6323	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P47755|CAZA2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	592.56476	268.4173	718.4216
sp|P47755|CAZA2_HUMAN : sp|P52907|CAZA1_HUMAN	13331.542	13850.001	9680.444	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P47756|CAPZB_HUMAN	13661.69	16085.025	8158.2275	11674.084	8951.576	18194.797	11138.07	14590.393	16081.537	12295.444	8904.952	4218.9033	11142.611	11582.942	13387.197	6798.2725	7142.6704	6999.1436	NaN	NaN	NaN
sp|P47914|RL29_HUMAN	54395.33	42417.86	49501.27	58975.418	47866.117	59211.52	19012.25	42258.09	57136.547	41469.61	32610.297	35779.203	23500.088	23759.7	26843.55	7224.5933	23253.96	6349.853	18950.574	21811.422	20222.496
sp|P47929|LEG7_HUMAN	4248.5527	258740.98	3904.6794	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P48047|ATPO_HUMAN	28447.314	27090.494	15003.676	32316.242	33301.023	50382.867	21381.793	3289.831	4962.7925	20112.086	14759.266	15606.652	28268.334	31895.395	30596.691	14184.092	17320.777	14582.522	12532.617	11347.417	12420.894
sp|P48444|COPD_HUMAN	6610.345	7969.406	4508.333	6113.375	8814.254	11032.351	6068.0264	7118.876	8545.103	3457.4167	3870.3389	3875.3135	NaN	NaN	NaN	4745.359	7021.4805	3213.717	3172.2554	2359.2114	3578.2568
sp|P48449|ERG7_HUMAN	6613.051	3478.9434	3883.5305	3305.9155	2686.1956	3671.3076	2736.9258	3336.1562	5322.268	3130.0542	3027.796	1036.8948	2505.9648	2150.3457	2046.0879	NaN	NaN	NaN	5075.914	2008.6945	4482.375
sp|P48506|GSH1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1427.4346	478.5962	1660.6105
sp|P48507|GSH0_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4239.696	3730.5383	1818.0308	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P48594|SPB4_HUMAN	816.01294	134301.1	674.3732	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P48637|GSHB_HUMAN	7290.264	6121.666	5757.328	7221.8145	5919.384	10210.633	3115.2073	2879.486	2115.1255	NaN	NaN	NaN	7824.723	7994.827	8059.4453	9786.206	5766.3877	8135.294	6156.1445	6510.5986	7747.282
sp|P48643|TCPE_HUMAN	14470.962	16505.855	10058.439	11147.836	9930.691	14399.197	5379.5576	10439.8545	16053.032	15523.824	12697.926	9069.627	12433.567	14395.599	12636.639	26812.781	33249.0	24757.773	21490.648	20053.258	24764.535
sp|P48668|K2C6C_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6174.987	18711.27	20705.48	16296.271	7852.089	17759.16	NaN	NaN	NaN	1641.2192	571.26764	246.47711
sp|P48735|IDHP_HUMAN	106205.57	84499.33	63421.992	71887.516	60279.406	100080.32	70134.2	59586.42	82241.06	55298.29	38169.445	40184.07	43853.867	40388.94	47297.613	36786.414	36126.207	36594.16	44117.945	45581.086	42086.824
sp|P48741|HSP77_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1063.1964	1115.7501	911.2333	NaN	NaN	NaN	NaN	NaN	NaN
sp|P49189|AL9A1_HUMAN	16621.738	13455.591	12861.153	9086.773	8777.347	13633.554	21615.541	20234.51	28547.92	10756.694	9713.425	8877.745	14754.117	12833.939	16259.766	17831.367	13659.369	13409.599	11632.736	10944.869	10581.33
sp|P49207|RL34_HUMAN	14838.067	13958.12	13925.097	14246.543	11339.92	16213.102	5070.302	11836.687	21150.719	9563.8125	10072.678	7314.3853	5072.533	4240.094	5546.663	NaN	NaN	NaN	2046.9707	2245.7422	2679.0596
sp|P49257|LMAN1_HUMAN	NaN	NaN	NaN	6840.973	5828.6333	7059.8633	5011.5728	10006.436	19285.893	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2392.8928	1306.7812	1973.6273
sp|P49326|FMO5_HUMAN	7719.6143	3966.7146	5030.0015	3208.9297	2844.148	3222.871	3385.8396	2839.624	4371.9443	4981.505	3503.134	2107.001	3478.8706	3267.6602	3924.4321	5848.8296	3732.0603	6486.874	NaN	NaN	NaN
sp|P49327|FAS_HUMAN	17268.768	16384.938	17751.318	18029.287	19297.658	26201.223	41220.75	12518.34	18181.959	147326.11	105466.72	90907.7	26034.232	21512.88	17938.602	63106.727	16379.936	55734.33	88324.34	35839.75	106499.01
sp|P49368|TCPG_HUMAN	19186.926	19562.736	12589.758	12220.158	9927.091	14944.072	7265.8	9466.742	12870.459	12524.0	9959.615	8051.843	8522.98	9764.866	10222.865	7892.1787	10041.6875	6585.24	6195.659	5685.3926	6938.7925
sp|P49411|EFTU_HUMAN	20773.508	15513.581	12960.182	11571.088	11289.389	15991.281	7712.2725	16230.813	20304.611	18987.531	15581.099	15015.618	19594.344	21772.832	25023.068	26519.312	16380.562	19451.781	19065.527	18705.975	20334.324
sp|P49419|AL7A1_HUMAN	8973.143	6680.357	6344.0435	7021.8228	8505.34	13869.912	5363.1797	4995.5615	7399.7603	7734.635	6195.571	5266.824	11403.168	9663.066	9466.344	7024.746	9311.431	6679.373	8130.253	7543.3164	10407.896
sp|P49588|SYAC_HUMAN	4222.2715	3334.075	2977.3	1970.1145	1651.5349	1940.6848	2021.1682	2350.8718	2916.314	1910.0269	1899.5659	552.72687	NaN	NaN	NaN	1943.1729	2475.2207	1799.1597	1938.2068	1579.736	1676.5845
sp|P49591|SYSC_HUMAN	6298.957	6301.449	4890.3423	5653.8765	4777.007	8583.939	2980.6143	4003.9739	5338.8184	5999.987	5870.591	6277.2207	NaN	NaN	NaN	4165.8906	2910.7878	3658.3682	NaN	NaN	NaN
sp|P49748|ACADV_HUMAN	70878.3	53516.688	46150.75	23286.672	22070.264	36309.49	60399.137	14584.782	24434.918	35411.08	34453.055	27894.598	53134.29	52124.734	62045.31	60641.758	32809.02	43305.95	61629.527	54058.016	55010.844
sp|P49753|ACOT2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21111.938	19821.555	21315.727	NaN	NaN	NaN	NaN	NaN	NaN
sp|P49753|ACOT2_HUMAN : sp|Q86TX2|ACOT1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	14838.936	3663.3704	4934.9497	NaN	NaN	NaN	NaN	NaN	NaN	14647.528	8633.615	11959.277	NaN	NaN	NaN
sp|P49755|TMEDA_HUMAN	21394.803	17524.16	15699.86	17013.96	14179.483	11493.418	22830.48	15499.883	18554.574	15587.945	10928.898	9702.707	9136.119	7527.727	9127.541	11267.5205	14867.635	13619.0625	6818.757	4060.346	7056.6006
sp|P49773|HINT1_HUMAN	45789.78	45575.01	32199.674	14626.768	13700.379	21905.867	45904.39	12235.284	25558.654	34801.375	29580.807	7606.714	46180.56	46703.57	52510.65	21324.166	17834.486	21360.447	19420.1	15605.535	21467.344
sp|P49821|NDUV1_HUMAN	3056.9507	2484.8276	1879.142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P50053|KHK_HUMAN	NaN	NaN	NaN	11922.468	11191.85	14695.372	15165.097	9392.636	11855.201	NaN	NaN	NaN	NaN	NaN	NaN	4013.077	2020.4373	4158.519	NaN	NaN	NaN
sp|P50135|HNMT_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	2426.4834	790.3375	653.7265	NaN	NaN	NaN	2898.575	2945.8271	3128.4238	1256.9922	323.7945	4143.316	1904.0896	1935.3813	4373.4834
sp|P50213|IDH3A_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2037.8401	2601.956	2860.0125	2741.5828	2157.2769	2542.8767	4346.4077	3847.646	4670.341
sp|P50225|ST1A1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3611.58	3711.6353	1792.1757	8366.996	8593.059	10223.044	NaN	NaN	NaN	NaN	NaN	NaN
sp|P50225|ST1A1_HUMAN : sp|P50226|ST1A2_HUMAN	NaN	NaN	NaN	6026.2256	6693.743	13211.167	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7985.7764	10224.743	6142.722	3204.996	3139.642	2802.4993
sp|P50395|GDIB_HUMAN	14937.162	23261.98	10107.926	27880.633	25826.55	26302.277	9108.68	9466.439	13647.1875	27695.9	25818.846	14064.061	24449.25	26244.668	33970.227	35979.023	20653.54	20613.594	22841.639	16515.748	25170.926
sp|P50416|CPT1A_HUMAN	6487.0176	2643.6667	5320.128	6435.092	4941.85	5817.91	6709.471	7301.9414	13656.949	4162.552	2382.0605	1249.7976	5190.6016	4349.8545	4956.7393	10767.65	7276.8906	9751.783	8388.38	3787.5486	7912.659
sp|P50440|GATM_HUMAN	76046.734	57388.36	43321.688	42545.56	39498.082	71719.51	112593.01	51481.4	65695.41	58194.32	44751.22	42038.82	81742.05	87133.95	94097.09	102593.81	72470.69	124657.914	97860.85	96102.86	112827.164
sp|P50502|F10A1_HUMAN	6854.257	4963.6553	4971.841	8369.951	5321.0825	9389.511	3939.8306	9302.424	11513.029	NaN	NaN	NaN	5017.6978	6329.752	6617.5234	NaN	NaN	NaN	NaN	NaN	NaN
sp|P50502|F10A1_HUMAN : sp|Q8IZP2|ST134_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3917.787	3458.15	2585.914	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P50502|F10A1_HUMAN : sp|Q8NFI4|F10A5_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4078.9062	6983.9785	2947.865	NaN	NaN	NaN
sp|P50552|VASP_HUMAN	NaN	NaN	NaN	7326.457	5978.626	5902.4756	1935.3876	5032.0923	8223.334	NaN	NaN	NaN	NaN	NaN	NaN	3776.0977	3358.5474	2671.213	NaN	NaN	NaN
sp|P50914|RL14_HUMAN	10251.221	9186.029	7125.755	7017.115	5378.403	8879.639	7452.4487	12703.039	19348.82	15751.613	9900.039	9911.271	NaN	NaN	NaN	2909.931	3646.5908	1889.4348	7513.468	4740.8667	9630.586
sp|P50990|TCPQ_HUMAN	32002.71	43922.562	22520.61	24076.383	21130.11	30867.043	20914.217	25967.668	29752.82	17882.682	14736.568	18913.35	8166.7744	7664.805	7692.3403	11745.131	14894.027	9272.688	13095.926	10459.115	13452.404
sp|P50991|TCPD_HUMAN	17165.39	18304.943	11631.901	12940.465	11911.301	14529.221	3868.753	6653.865	10930.567	11812.613	8334.772	10239.292	7377.307	6653.8916	8318.538	7538.491	7140.9434	5865.8643	8690.167	6006.0537	8151.745
sp|P50995|ANX11_HUMAN	5376.8267	5952.2383	2858.482	3422.3674	3433.6665	11419.039	NaN	NaN	NaN	4309.132	2251.868	2257.4138	NaN	NaN	NaN	4789.8887	2314.2876	4003.1035	NaN	NaN	NaN
sp|P51148|RAB5C_HUMAN	7778.956	6788.0576	6250.982	2596.689	2387.5984	2812.9565	905.9493	2358.7153	6784.4062	NaN	NaN	NaN	2445.9595	2559.3738	3507.8516	3200.6262	7819.9023	4139.453	2357.246	1348.3098	2136.7075
sp|P51149|RAB7A_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	4220.982	5437.532	5777.176	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P51452|DUS3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	923.5875	710.8251	998.56433	NaN	NaN	NaN
sp|P51570|GALK1_HUMAN	14620.463	12135.521	9221.676	8569.633	8758.327	13499.453	12981.777	9858.57	11591.6455	5299.92	4591.6113	4262.4385	26953.959	27647.55	33904.934	17274.082	12873.802	12416.005	14619.557	13799.013	13236.83
sp|P51571|SSRD_HUMAN	7334.5186	5532.165	6262.3213	12084.41	10007.845	12895.86	2630.504	5345.1265	7501.967	10854.035	9628.445	6949.879	6262.8374	5910.7314	7453.0054	3201.3323	6386.6646	2598.7388	5516.4277	3805.2356	7247.6465
sp|P51572|BAP31_HUMAN	NaN	NaN	NaN	7869.0957	9322.605	9740.539	534.96075	6722.196	8457.047	NaN	NaN	NaN	2894.9355	2933.2168	2968.8804	5950.8896	8404.635	6853.927	NaN	NaN	NaN
sp|P51648|AL3A2_HUMAN	14501.889	8926.469	9799.167	6883.1167	8241.994	15508.63	7977.4556	14116.84	21516.293	13405.8125	10565.598	7135.552	NaN	NaN	NaN	NaN	NaN	NaN	6400.245	3946.901	6647.235
sp|P51649|SSDH_HUMAN	11061.948	10643.088	8310.314	5931.7656	5449.6426	6247.956	4744.427	9182.733	11357.023	8541.636	8789.475	8570.996	10398.686	8138.0396	8901.778	8331.184	10719.027	7950.178	4930.7583	4995.832	5522.541
sp|P51659|DHB4_HUMAN	69301.234	55878.344	40735.617	42911.906	42900.48	78709.35	47868.996	45780.9	67862.516	63092.742	54418.52	45254.81	35337.445	37294.68	43782.406	40863.85	38794.914	39936.863	27302.494	25282.055	34453.258
sp|P51665|PSMD7_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2322.681	1504.9282	2426.5986
sp|P51687|SUOX_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6310.629	7705.902	8242.178
sp|P51858|HDGF_HUMAN	8515.727	4486.102	4219.5254	2785.563	3133.323	6841.8027	1435.144	4933.771	4480.6606	3893.2368	3387.293	2571.2886	5387.441	4573.2026	5281.268	1963.9183	2624.253	1226.1978	5176.495	4333.418	4380.766
sp|P51991|ROA3_HUMAN	4156.411	3350.8293	2623.0706	15170.222	16956.172	10269.182	3881.4333	11408.46	24631.268	NaN	NaN	NaN	1584.2688	1886.775	1709.9502	1953.9316	5660.648	2741.691	3064.1985	2496.4192	3649.0996
sp|P52209|6PGD_HUMAN	19647.652	19346.602	16734.53	14279.442	13522.449	24735.111	18158.654	17791.521	24848.816	12802.663	10431.32	8712.432	8969.126	10201.27	10192.216	14752.543	16317.558	13299.895	12887.539	7847.44	15018.66
sp|P52272|HNRPM_HUMAN	6172.947	8318.5625	4566.3877	4680.382	2732.042	7390.9795	1496.5969	9224.072	13684.367	NaN	NaN	NaN	NaN	NaN	NaN	4837.767	10122.71	5156.8916	NaN	NaN	NaN
sp|P52565|GDIR1_HUMAN	23119.627	26079.322	15549.32	2978.5444	2933.5361	5887.002	25889.27	32835.414	19461.4	3976.7368	3399.0146	2765.5908	34245.3	33064.18	32756.49	23315.627	32908.29	24575.586	22811.898	23542.625	25988.781
sp|P52597|HNRPF_HUMAN	3213.4119	3519.7192	2030.4359	NaN	NaN	NaN	1239.2554	2654.4355	3810.679	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P52758|UK114_HUMAN	31382.133	27050.07	18767.215	7869.7017	8071.214	17200.328	11319.398	9517.367	18797.668	27443.844	21335.156	13751.881	13111.207	14719.372	14926.705	34317.875	25932.102	24900.072	14626.381	10798.084	17131.8
sp|P52815|RM12_HUMAN	NaN	NaN	NaN	3145.6821	3131.3955	6489.289	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P52895|AK1C2_HUMAN	287421.25	186324.55	190952.25	210947.38	167160.23	248428.94	86425.21	155128.19	179261.6	168870.9	124880.39	139397.06	121228.05	130188.8	148036.44	99097.21	145387.67	114045.445	73836.97	70451.34	93805.805
sp|P52907|CAZA1_HUMAN	NaN	NaN	NaN	15712.361	15546.147	26647.297	10972.394	14231.296	15778.402	23547.816	20220.893	10205.035	12414.652	14690.44	13720.703	21598.234	26526.816	16935.469	8860.624	9947.045	12191.84
sp|P53007|TXTP_HUMAN	10838.919	8470.822	6804.997	3929.2036	6152.6704	8125.296	8426.311	7524.667	8282.222	8480.174	6332.184	4787.163	3402.7207	3182.5696	3620.2258	11677.628	9946.029	10436.794	9073.2295	5778.127	9187.3
sp|P53396|ACLY_HUMAN	12603.86	9362.405	6762.2305	10821.537	6343.8105	13031.963	12244.998	4860.675	10897.363	3047.8464	2243.8545	3606.3855	2818.6055	3672.6067	2800.4414	8478.151	3316.1145	8934.182	11700.699	4748.5693	14926.535
sp|P53597|SUCA_HUMAN	14547.92	13402.624	11942.298	2512.7214	3859.491	4918.217	59983.008	40970.9	29415.363	14235.763	11456.369	11651.399	16754.588	15906.531	20089.166	40081.65	21613.854	27476.182	71259.39	65696.02	60697.453
sp|P53602|MVD1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5766.4146	4537.041	9534.621
sp|P53621|COPA_HUMAN	6690.499	4475.626	4286.5674	6271.3945	5157.119	6533.729	2042.0717	4320.972	7000.0205	5906.3413	3915.749	3475.3647	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P53992|SC24C_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5939.3	4458.1094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P54136|SYRC_HUMAN	3628.0923	3309.4941	2428.1814	NaN	NaN	NaN	354.7502	680.7994	1532.5547	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
